text,entities
Tắt bơm nước khu D sau 3 giờ,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu D"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""3 giờ"", ""start"": 23, ""end"": 28}]"
Bật máy tưới ở khu U,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu U"", ""start"": 15, ""end"": 20}]"
độ ẩm của khu Y hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu Y"", ""start"": 10, ""end"": 15}]"
Bệnh hại ở điều xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""điều"", ""start"": 11, ""end"": 15}]"
Tắt hệ thống tưới ở khu O,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu O"", ""start"": 20, ""end"": 25}]"
Đất trồng phù hợp cho cây bông cải trắng,"[{""type"": ""CROP"", ""value"": ""bông cải trắng"", ""start"": 26, ""end"": 40}]"
Bệnh hại ở cam Cao Phong xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cam Cao Phong"", ""start"": 11, ""end"": 24}]"
Dấu hiệu của gừng thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""gừng"", ""start"": 13, ""end"": 17}]"
khu C có nhiệt độ không khí bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu C"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 9, ""end"": 27}]"
Bệnh thối rễ ở mận hậu xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""mận hậu"", ""start"": 15, ""end"": 22}]"
Bệnh hại ở hồ tiêu xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""hồ tiêu"", ""start"": 11, ""end"": 18}]"
nhiệt độ đất của khu P,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu P"", ""start"": 17, ""end"": 22}]"
Xem ánh sáng ở khu Z,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu Z"", ""start"": 15, ""end"": 20}]"
Dấu hiệu của cam sành thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""cam sành"", ""start"": 13, ""end"": 21}]"
Dấu hiệu của ngô ngọt thiếu đạm,"[{""type"": ""CROP"", ""value"": ""ngô ngọt"", ""start"": 13, ""end"": 21}]"
Tắt máy bơm vườn xoài sau 60 phút,"[{""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""vườn xoài"", ""start"": 12, ""end"": 21}, {""type"": ""DURATION"", ""value"": ""60 phút"", ""start"": 26, ""end"": 33}]"
Tắt bóng đèn khu D sau 15 phút,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu D"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""15 phút"", ""start"": 23, ""end"": 30}]"
Thu hoạch hạt điều khi nào,"[{""type"": ""CROP"", ""value"": ""hạt điều"", ""start"": 10, ""end"": 18}]"
Kỹ thuật chăm sóc xoài,"[{""type"": ""CROP"", ""value"": ""xoài"", ""start"": 18, ""end"": 22}]"
Chi phí tháng 5,"[{""type"": ""DATE"", ""value"": ""tháng 5"", ""start"": 8, ""end"": 15}]"
cải bẹ xanh cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""cải bẹ xanh"", ""start"": 0, ""end"": 11}]"
Bệnh vàng lá ở nấm rơm xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""nấm rơm"", ""start"": 15, ""end"": 22}]"
lá lốt bị bệnh gì,"[{""type"": ""CROP"", ""value"": ""lá lốt"", ""start"": 0, ""end"": 6}]"
Tổng doanh thu tháng 7,"[{""type"": ""DATE"", ""value"": ""tháng 7"", ""start"": 15, ""end"": 22}]"
Dấu hiệu của ngô NK7328 thiếu kali,"[{""type"": ""CROP"", ""value"": ""ngô NK7328"", ""start"": 13, ""end"": 23}]"
Kiểm tra độ ẩm khu L,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 9, ""end"": 14}, {""type"": ""AREA"", ""value"": ""khu L"", ""start"": 15, ""end"": 20}]"
Thông tin về giống chuối tiêu,"[{""type"": ""CROP"", ""value"": ""chuối tiêu"", ""start"": 19, ""end"": 29}]"
Dấu hiệu của cải bó xôi thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""cải bó xôi"", ""start"": 13, ""end"": 23}]"
Cách phòng trừ sâu hại chính cho cây hồng xiêm,"[{""type"": ""CROP"", ""value"": ""hồng xiêm"", ""start"": 37, ""end"": 46}]"
xà lách có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""xà lách"", ""start"": 0, ""end"": 7}]"
Thông tin về giống xà lách,"[{""type"": ""CROP"", ""value"": ""xà lách"", ""start"": 19, ""end"": 26}]"
độ ẩm khu X đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu X"", ""start"": 6, ""end"": 11}]"
Tôi muốn biết về giống ngò rí,"[{""type"": ""CROP"", ""value"": ""ngò rí"", ""start"": 23, ""end"": 29}]"
Tắt đèn chiếu sáng khu 3 sau 2 ngày,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu 3"", ""start"": 19, ""end"": 24}, {""type"": ""DURATION"", ""value"": ""2 ngày"", ""start"": 29, ""end"": 35}]"
Bệnh thối rễ ở đậu tương xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""đậu tương"", ""start"": 15, ""end"": 24}]"
Bọ trích ở đậu cô ve xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""đậu cô ve"", ""start"": 11, ""end"": 20}]"
độ ẩm của khu Q,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 10, ""end"": 15}]"
độ ẩm đất khu J đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 0, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu J"", ""start"": 10, ""end"": 15}]"
Tôi muốn biết về giống nghệ,"[{""type"": ""CROP"", ""value"": ""nghệ"", ""start"": 23, ""end"": 27}]"
chè Ô Long có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""chè Ô Long"", ""start"": 0, ""end"": 10}]"
Tắt đèn chiếu sáng ở khu J,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu J"", ""start"": 21, ""end"": 26}]"
nấm bào ngư có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""nấm bào ngư"", ""start"": 0, ""end"": 11}]"
Bật hệ thống tưới ở khu D,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu D"", ""start"": 20, ""end"": 25}]"
Kỹ thuật chăm sóc ngô tím,"[{""type"": ""CROP"", ""value"": ""ngô tím"", ""start"": 18, ""end"": 25}]"
Bệnh loét ở xà lách xoong xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""xà lách xoong"", ""start"": 12, ""end"": 25}]"
Bệnh ở bầu xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""bầu"", ""start"": 7, ""end"": 10}]"
Đất trồng phù hợp cho cây xoài tứ quý,"[{""type"": ""CROP"", ""value"": ""xoài tứ quý"", ""start"": 26, ""end"": 37}]"
Kỹ thuật chăm sóc khoai lang kén,"[{""type"": ""CROP"", ""value"": ""khoai lang kén"", ""start"": 18, ""end"": 32}]"
Đất trồng phù hợp cho cây quýt đường,"[{""type"": ""CROP"", ""value"": ""quýt đường"", ""start"": 26, ""end"": 36}]"
Thông tin về giống cam,"[{""type"": ""CROP"", ""value"": ""cam"", ""start"": 19, ""end"": 22}]"
Bật tưới,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}]"
"nhiệt độ không khí khu 3 cao quá, tắt tưới","[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu 3"", ""start"": 19, ""end"": 24}, {""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 38, ""end"": 42}]"
Cho tôi thông tin về nguồn gốc của cây hạt điều,"[{""type"": ""CROP"", ""value"": ""hạt điều"", ""start"": 39, ""end"": 47}]"
Doanh thu quý 1,"[{""type"": ""DATE"", ""value"": ""quý 1"", ""start"": 10, ""end"": 15}]"
độ ẩm không khí của khu I hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 20, ""end"": 25}]"
"độ ẩm khu 2 cao quá, tắt bơm","[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu 2"", ""start"": 6, ""end"": 11}, {""type"": ""DEVICE"", ""value"": ""bơm"", ""start"": 25, ""end"": 28}]"
Dấu hiệu của rau ngót thiếu kali,"[{""type"": ""CROP"", ""value"": ""rau ngót"", ""start"": 13, ""end"": 21}]"
"cường độ ánh sáng khu 3 cao quá, tắt tưới","[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu 3"", ""start"": 18, ""end"": 23}, {""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 37, ""end"": 41}]"
Bệnh ở ổi Nữ Hoàng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""ổi Nữ Hoàng"", ""start"": 7, ""end"": 18}]"
độ ẩm đất của khu 1 hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 0, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu 1"", ""start"": 14, ""end"": 19}]"
nhiệt độ không khí khu 2 đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu 2"", ""start"": 19, ""end"": 24}]"
Bật bơm nước ở khu 5,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu 5"", ""start"": 15, ""end"": 20}]"
Bật đèn chiếu sáng ở khu Q vì ánh sáng thấp,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 21, ""end"": 26}, {""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 30, ""end"": 38}]"
độ ẩm đất của khu O hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 0, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu O"", ""start"": 14, ""end"": 19}]"
Đất trồng phù hợp cho cây đậu phộng,"[{""type"": ""CROP"", ""value"": ""đậu phộng"", ""start"": 26, ""end"": 35}]"
Sâu đục thân ở mít ruột đỏ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""mít ruột đỏ"", ""start"": 15, ""end"": 26}]"
Tôi muốn biết về giống súp lơ,"[{""type"": ""CROP"", ""value"": ""súp lơ"", ""start"": 23, ""end"": 29}]"
Kiểm tra độ ẩm vườn bưởi,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 9, ""end"": 14}, {""type"": ""AREA"", ""value"": ""vườn bưởi"", ""start"": 15, ""end"": 24}]"
Tôi muốn biết về giống khóm,"[{""type"": ""CROP"", ""value"": ""khóm"", ""start"": 23, ""end"": 27}]"
Bệnh phấn trắng ở mãng cầu xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""mãng cầu"", ""start"": 18, ""end"": 26}]"
Tắt bóng đèn khu 5 sau 2 ngày,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu 5"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""2 ngày"", ""start"": 23, ""end"": 29}]"
Kỹ thuật chăm sóc vải u trứng,"[{""type"": ""CROP"", ""value"": ""vải u trứng"", ""start"": 18, ""end"": 29}]"
Tưới 5 giờ,"[{""type"": ""DURATION"", ""value"": ""5 giờ"", ""start"": 5, ""end"": 10}]"
Doanh thu tháng 2 bao nhiêu,"[{""type"": ""DATE"", ""value"": ""tháng 2"", ""start"": 10, ""end"": 17}]"
độ ẩm khu N đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu N"", ""start"": 6, ""end"": 11}]"
Dấu hiệu của bơ 034 thiếu kali,"[{""type"": ""CROP"", ""value"": ""bơ 034"", ""start"": 13, ""end"": 19}]"
Kỹ thuật chăm sóc hoa mai,"[{""type"": ""CROP"", ""value"": ""hoa mai"", ""start"": 18, ""end"": 25}]"
Thu hoạch na khi nào,"[{""type"": ""CROP"", ""value"": ""na"", ""start"": 10, ""end"": 12}]"
Cách trồng ớt hiểm,"[{""type"": ""CROP"", ""value"": ""ớt hiểm"", ""start"": 11, ""end"": 18}]"
Doanh thu tháng 5,"[{""type"": ""DATE"", ""value"": ""tháng 5"", ""start"": 10, ""end"": 17}]"
dưa chuột cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""dưa chuột"", ""start"": 0, ""end"": 9}]"
lux khu W đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu W"", ""start"": 4, ""end"": 9}]"
Cách trồng mận,"[{""type"": ""CROP"", ""value"": ""mận"", ""start"": 11, ""end"": 14}]"
mít có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""mít"", ""start"": 0, ""end"": 3}]"
Chi phí tháng 8,"[{""type"": ""DATE"", ""value"": ""tháng 8"", ""start"": 8, ""end"": 15}]"
Sâu đục thân ở trà xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""trà"", ""start"": 15, ""end"": 18}]"
Chi phí quý 4 là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""quý 4"", ""start"": 8, ""end"": 13}]"
Bệnh hại ở mãng cầu xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""mãng cầu"", ""start"": 11, ""end"": 19}]"
độ ẩm không khí ở khu L,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu L"", ""start"": 18, ""end"": 23}]"
lux của khu P hiện tại,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu P"", ""start"": 8, ""end"": 13}]"
hoa huệ cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""hoa huệ"", ""start"": 0, ""end"": 7}]"
Doanh thu tháng 10 bao nhiêu,"[{""type"": ""DATE"", ""value"": ""tháng 10"", ""start"": 10, ""end"": 18}]"
Tắt máy tưới khu I sau 1 giờ,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""1 giờ"", ""start"": 23, ""end"": 28}]"
Cho tôi thông tin về cây nấm mỡ,"[{""type"": ""CROP"", ""value"": ""nấm mỡ"", ""start"": 25, ""end"": 31}]"
Kiểm tra lux khu 2,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 9, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu 2"", ""start"": 13, ""end"": 18}]"
"cường độ ánh sáng khu G cao quá, tắt máy bơm","[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu G"", ""start"": 18, ""end"": 23}, {""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 37, ""end"": 44}]"
Kỹ thuật chăm sóc hoa súng,"[{""type"": ""CROP"", ""value"": ""hoa súng"", ""start"": 18, ""end"": 26}]"
Bật đèn chiếu sáng ở khu O trong nửa tiếng,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu O"", ""start"": 21, ""end"": 26}, {""type"": ""DURATION"", ""value"": ""nửa tiếng"", ""start"": 33, ""end"": 42}]"
Cho tôi thông tin về nguồn gốc của cây hành lá,"[{""type"": ""CROP"", ""value"": ""hành lá"", ""start"": 39, ""end"": 46}]"
Bệnh phấn trắng ở thanh long ruột trắng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""thanh long ruột trắng"", ""start"": 18, ""end"": 39}]"
Bệnh phấn trắng ở rau mùi xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""rau mùi"", ""start"": 18, ""end"": 25}]"
Kỹ thuật chăm sóc chuối tiêu,"[{""type"": ""CROP"", ""value"": ""chuối tiêu"", ""start"": 18, ""end"": 28}]"
Bật đèn chiếu sáng ở khu F,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu F"", ""start"": 21, ""end"": 26}]"
Bệnh loét ở hạt điều xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""hạt điều"", ""start"": 12, ""end"": 20}]"
Tắt hệ thống tưới khu T sau 1 giờ,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu T"", ""start"": 18, ""end"": 23}, {""type"": ""DURATION"", ""value"": ""1 giờ"", ""start"": 28, ""end"": 33}]"
Thu hoạch lúa ST24 khi nào,"[{""type"": ""CROP"", ""value"": ""lúa ST24"", ""start"": 10, ""end"": 18}]"
Tắt đèn khu I sau 2 ngày,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 8, ""end"": 13}, {""type"": ""DURATION"", ""value"": ""2 ngày"", ""start"": 18, ""end"": 24}]"
Bón phân cho giai đoạn kích thích ra hoa ở thanh long Bình Thuận như thế nào,"[{""type"": ""CROP"", ""value"": ""thanh long Bình Thuận"", ""start"": 43, ""end"": 64}]"
Tắt đèn chiếu sáng ở khu I,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 21, ""end"": 26}]"
Dấu hiệu của lúa thiếu kali,"[{""type"": ""CROP"", ""value"": ""lúa"", ""start"": 13, ""end"": 16}]"
Bọ trích ở mận hậu xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""mận hậu"", ""start"": 11, ""end"": 18}]"
Bệnh phấn trắng ở chôm chôm nhãn xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""chôm chôm nhãn"", ""start"": 18, ""end"": 32}]"
Cho tôi thông tin về cây dừa,"[{""type"": ""CROP"", ""value"": ""dừa"", ""start"": 25, ""end"": 28}]"
Sâu đục thân ở na xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""na"", ""start"": 15, ""end"": 17}]"
bơ 034 cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""bơ 034"", ""start"": 0, ""end"": 6}]"
Dấu hiệu của thanh long Bình Thuận thiếu đạm,"[{""type"": ""CROP"", ""value"": ""thanh long Bình Thuận"", ""start"": 13, ""end"": 34}]"
ớt chuông bị bệnh gì,"[{""type"": ""CROP"", ""value"": ""ớt chuông"", ""start"": 0, ""end"": 9}]"
Cách trồng lúa ST25,"[{""type"": ""CROP"", ""value"": ""lúa ST25"", ""start"": 11, ""end"": 19}]"
Tưới 15 phút,"[{""type"": ""DURATION"", ""value"": ""15 phút"", ""start"": 5, ""end"": 12}]"
Xem cường độ ánh sáng ở khu V,"[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 4, ""end"": 21}, {""type"": ""AREA"", ""value"": ""khu V"", ""start"": 24, ""end"": 29}]"
độ ẩm của khu E hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu E"", ""start"": 10, ""end"": 15}]"
nhãn có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""nhãn"", ""start"": 0, ""end"": 4}]"
Cách phòng trừ sâu hại chính cho cây hoa huệ,"[{""type"": ""CROP"", ""value"": ""hoa huệ"", ""start"": 37, ""end"": 44}]"
dưa hấu Hắc Mỹ Nhân có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""dưa hấu Hắc Mỹ Nhân"", ""start"": 0, ""end"": 19}]"
Bật hệ thống tưới khu S 2 ngày,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 18, ""end"": 23}, {""type"": ""DURATION"", ""value"": ""2 ngày"", ""start"": 24, ""end"": 30}]"
Dấu hiệu của xà lách mỡ thiếu đạm,"[{""type"": ""CROP"", ""value"": ""xà lách mỡ"", ""start"": 13, ""end"": 23}]"
Bệnh thối rễ ở chè Thái Nguyên xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""chè Thái Nguyên"", ""start"": 15, ""end"": 30}]"
Cách phòng trừ sâu hại chính cho cây bơ,"[{""type"": ""CROP"", ""value"": ""bơ"", ""start"": 37, ""end"": 39}]"
nhiệt độ đất khu T đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu T"", ""start"": 13, ""end"": 18}]"
Bật hệ thống tưới ở khu I,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 20, ""end"": 25}]"
chuối tiêu có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""chuối tiêu"", ""start"": 0, ""end"": 10}]"
Dấu hiệu của chôm chôm thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""chôm chôm"", ""start"": 13, ""end"": 22}]"
Doanh thu quý 4 bao nhiêu,"[{""type"": ""DATE"", ""value"": ""quý 4"", ""start"": 10, ""end"": 15}]"
ánh sáng ở khu R,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu R"", ""start"": 11, ""end"": 16}]"
Cho tôi thông tin về cây mãng cầu,"[{""type"": ""CROP"", ""value"": ""mãng cầu"", ""start"": 25, ""end"": 33}]"
Chi phí quý 1,"[{""type"": ""DATE"", ""value"": ""quý 1"", ""start"": 8, ""end"": 13}]"
nhiệt độ không khí của khu 5 hiện tại,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu 5"", ""start"": 23, ""end"": 28}]"
Doanh thu quý trước,"[{""type"": ""DATE"", ""value"": ""quý trước"", ""start"": 10, ""end"": 19}]"
Bật hệ thống tưới vườn cam 5 giờ,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 18, ""end"": 26}, {""type"": ""DURATION"", ""value"": ""5 giờ"", ""start"": 27, ""end"": 32}]"
Chi phí tháng 10,"[{""type"": ""DATE"", ""value"": ""tháng 10"", ""start"": 8, ""end"": 16}]"
Cách phòng trừ sâu hại chính cho cây khoai sọ,"[{""type"": ""CROP"", ""value"": ""khoai sọ"", ""start"": 37, ""end"": 45}]"
ánh sáng của khu W,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu W"", ""start"": 13, ""end"": 18}]"
Dấu hiệu của khóm thiếu đạm,"[{""type"": ""CROP"", ""value"": ""khóm"", ""start"": 13, ""end"": 17}]"
Tổng doanh thu quý 3,"[{""type"": ""DATE"", ""value"": ""quý 3"", ""start"": 15, ""end"": 20}]"
Cách trồng lá lốt,"[{""type"": ""CROP"", ""value"": ""lá lốt"", ""start"": 11, ""end"": 17}]"
Doanh thu tháng 7 bao nhiêu,"[{""type"": ""DATE"", ""value"": ""tháng 7"", ""start"": 10, ""end"": 17}]"
"cường độ ánh sáng vườn xoài cao quá, tắt đèn","[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""vườn xoài"", ""start"": 18, ""end"": 27}, {""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 41, ""end"": 44}]"
độ ẩm của khu Q hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 10, ""end"": 15}]"
"lux khu M cao quá, tắt máy bơm","[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu M"", ""start"": 4, ""end"": 9}, {""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 23, ""end"": 30}]"
Cho tôi thông tin về nguồn gốc của cây chuối tiêu,"[{""type"": ""CROP"", ""value"": ""chuối tiêu"", ""start"": 39, ""end"": 49}]"
Kỹ thuật chăm sóc mít,"[{""type"": ""CROP"", ""value"": ""mít"", ""start"": 18, ""end"": 21}]"
Bọ trích ở cải thìa xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cải thìa"", ""start"": 11, ""end"": 19}]"
Bệnh loét ở quýt xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""quýt"", ""start"": 12, ""end"": 16}]"
Bón phân cho giai đoạn kích thích ra hoa ở ớt hiểm như thế nào,"[{""type"": ""CROP"", ""value"": ""ớt hiểm"", ""start"": 43, ""end"": 50}]"
Kỹ thuật chăm sóc hoa ly,"[{""type"": ""CROP"", ""value"": ""hoa ly"", ""start"": 18, ""end"": 24}]"
Bệnh hại ở ớt chuông xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""ớt chuông"", ""start"": 11, ""end"": 20}]"
Tắt máy bơm,"[{""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 4, ""end"": 11}]"
Sâu đục thân ở cà phê chè xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cà phê chè"", ""start"": 15, ""end"": 25}]"
độ ẩm không khí khu C đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu C"", ""start"": 16, ""end"": 21}]"
