text,label
Ranking các khu A theo sản lượng.,analytics_query
Dự báo vốn đầu tư quý này.,analytics_query
Thời vụ chăm sóc khoai lang ở miền Trung?,knowledge_query
Bệnh đốm lá trên cây thanh long?,knowledge_query
Phân tích xu hướng chi phí hàng tháng đi,analytics_query
Xin hãy đồng eiffel ở đâu,unknown
Xu hướng chi tiêu năm 2024.,analytics_query
Cho xem tiền lãi quý này.,financial_query
Báo cáo về các khu vực đất trống xem nào,analytics_query
Bệnh héo xanh trên cây cà chua ơi,knowledge_query
Liệt kê nhiệt độ cao nhất hôm nay là là bao nhiêu giờ?,sensor_query
Cho tôi biết bạn là ai.,unknown
CÂY TRỒNG NÀO TỐN NHIỀU CHI PHÍ CHĂM SÓC NHẤT GIÙM,analytics_query
cho tôi biết chi phí mua phân bón quý 1 nha,financial_query
thử dữ liệu cảm biến độ ẩm gần nhất,sensor_query
Giúp tôi cho tôi biết tiền nào chưa thanh toán,financial_query
Tự động gieo hạt cửa sổ khi độ ẩm < 50%.,device_control
cho tôi biết chi phí nào cao bất thường không.,financial_query
Phân tích thu nhập của giống ST25.,analytics_query
Kỹ thuật tưới nhỏ giọt cho cam sành?,knowledge_query
bạn ơi cho xem tạo báo cáo tổng kết kết năm,analytics_query
Liệt kê khu vực nào hoạt động hiệu quả nhất.,analytics_query
làm ơn báo cáo tính tổng quan về sức khỏe cây trồng,analytics_query
Cho xem sản lượng tháng trước.,financial_query
Liệt kê phân biệt phân hữu cơ và phân vô cơ.,knowledge_query
Quy trình xử lý xoài Đài Loan?,knowledge_query
Liệt kê thời tiết ngày mai ra sao đi,unknown
hãy tính tổng thu nhập từ bán cam,financial_query
Hãy cho tôi biết bệnh đạo ôn trên lúa là gì,knowledge_query
Chi phí thuốc trừ sâu hôm nay?,financial_query
Cho xem dự đoán lợi nhuận của vụ mùa tới.,analytics_query
Một cộng một bằng bao nhiêu à,unknown
bạn ơi nhiệt độ có đang tăng không,sensor_query
Cho xem kiểm tra nhiệt độ nhà màng.,sensor_query
So sánh vốn đầu tư giữa ngô và khu B.,analytics_query
mở máy bơm toàn bộ đi,device_control
Doanh thu từ mồng tơi hôm nay?,financial_query
Thống kê tiền lãi tháng này.,analytics_query
Cho máy bơm chạy cả ngày.,device_control
vui lòng ok,unknown
hãy tiền điện nước cho nông trại tháng nay,financial_query
vụ đông xuân ở Đồng bằng sông Cửu Long nên trồng chôm chôm nào?,knowledge_query
Xin hãy so sánh sản lượng giữa các khu vực trồng lúa,analytics_query
Giá vàng hôm này thế nào ơi,unknown
KHỞI ĐỘNG QUẠT THÔNG GIÓ KHU C ĐI,device_control
Cho tôi biết sản lượng dự kiến của khu a là là bao nhiêu?,analytics_query
mở đèn sưởi cho cây con giùm,device_control
vui lòng hãy cho biết độ dẫn điện của đất (ec) ở khu a,sensor_query
DỪNG MÁY BƠM TÍNH TỔNG.,device_control
Lợi nhuận của khu A tháng trước?,financial_query
thử độ ẩm đất hiện tại là là bao nhiêu,sensor_query
Xu hướng doanh thu tháng này.,analytics_query
Tự động nhân giống quạt khi ban ngày.,device_control
Lên lịch động cơ 6h sáng.,device_control
Kiểm tra khu B hôm qua.,financial_query
Đóng rèm che nắng nhà kính.,device_control
Làm ơn cho xem báo cáo chi phí trên mỗi đơn vị sản phẩm,analytics_query
Bệnh bệnh héo xanh trên mướp nhận biết như thế nào?,knowledge_query
So sánh thu nhập giữa khu A và khu B.,analytics_query
Quy trình tưới nước súp lơ?,knowledge_query
KIỂM TRA CẢM BIẾN Ở KHU VỰC MỚI NHA,sensor_query
Cách bón phân ngô nếp?,knowledge_query
Cài đặt động cơ chế độ là 70%.,device_control
Bệnh lở cổ rễ trên rau muống nhận biết như thế nào?,knowledge_query
cảm biến độ ẩm lá có ướt không à,sensor_query
bạn ơi ô tô điện hoạt động như thế nào,unknown
vui lòng cho xem báo cáo tồn kho vật tư,analytics_query
Hãy cho biết do đâu bầu trời màu xanh ơi,unknown
giúp tôi dự đoán lợi nhuận của vụ mùa tới,analytics_query
Doanh thu từ rau ngót hôm nay?,financial_query
Xu hướng pH tháng trước.,sensor_query
Lượng mưa hôm nay đo được là bao nhiêu?,sensor_query
Chi phí đầu tư ban đầu cho nhà kính ơi,financial_query
Hãy kể cho tôi một câu chuyện cười,unknown
bạn ơi cho xem tạm ngừng máy sưởi,device_control
hãy kiểm tra ánh sáng ở vườn ươm,sensor_query
Kỹ thuật canh tác hữu cơ cho tắc?,knowledge_query
Lịch sử sản lượng của đồng ruộng?,sensor_query
thử báo cáo tồn kho vật tư,analytics_query
So sánh vốn đầu tư tháng này với quý trước.,financial_query
So sánh vốn đầu tư giữa lúa và hồ tiêu.,analytics_query
Tổng thu nhập quý này là bao nhiêu?,financial_query
xin hãy tôi không hiểu,unknown
THỐNG KÊ THỜI GIAN SINH TRƯỞNG TRUNG BÌNH CỦA CÂY ƠI,analytics_query
thử tôi không hiểu,unknown
khởi động máy bơm toàn bộ à,device_control
Lợi nhuận ròng của năm 2024 à,financial_query
Tự động phòng trừ máy phun sương khi ban ngày.,device_control
xin hãy cho tôi biết nhiệt độ ở khu b đang là là mấy độ,sensor_query
Bật động cơ ở khu B.,device_control
Xu hướng chi tiêu tuần này.,analytics_query
TẠM NGỪNG HỆ THỐNG TƯỚI Ở NHÀ MÀNG SỐ 1 GIÙM,device_control
hãy triệu chứng thiếu magie trên cà chua,knowledge_query
vui lòng phân biệt phân hữu cơ và phân vô cơ,knowledge_query
cho tôi hỏi tiền thuốc trừ sâu đã chi là mấy,financial_query
giúp tôi lịch sử việt nam,unknown
So sánh sản lượng giữa lúa và khu B.,analytics_query
Cách tưới nước hoa lan?,knowledge_query
tổng cộng thống Mỹ hiện tại là ai à,unknown
kiểm tra biểu đồ nhiệt độ hôm nay.,sensor_query
làm ơn cho xem mở van nước số 3,device_control
Nhiệt độ cao nhất ngày hôm nay là mấy giờ ơi,sensor_query
Hãy cho biết mực nước trong bể chứa còn là bao nhiêu?,sensor_query
Thống kê thời gian sinh trưởng trung bình của cây xem nào,analytics_query
thử làm thế nào để tăng độ ph cho đất,knowledge_query
Cài đặt van tưới chế độ là cao.,device_control
Khi nào nên bón phân NPK cho cây cà phê?,knowledge_query
Cách thu hoạch nhãn?,knowledge_query
Bệnh rầy xanh trên hoa đào nhận biết như thế nào?,knowledge_query
Tổng doanh thu tháng hiện tại là bao nhiêu?,financial_query
Cảm biến mưa có hoạt động không ơi,sensor_query
dừng hệ thống tưới khẩn cấp đi,device_control
Cài đặt quạt thời gian là 70%.,device_control
Biểu đồ tiền lãi theo loại cây.,analytics_query
bạn ơi liệt kê lịch sử việt nam,unknown
Làm ơn sản lượng dự kiến của khu a là mấy,analytics_query
Doanh thu từ khoai lang năm nay?,financial_query
Lợi nhuận của luống B tuần này?,financial_query
cho tôi hỏi độ ẩm đất ở khu vực trồng cam,sensor_query
đóng máy bơm tổng.,device_control
Xu hướng độ ẩm đất tháng 9.,sensor_query
Cho xem dừng hệ thống tưới khẩn cấp.,device_control
Lịch sử chi tiêu của khu A?,sensor_query
bạn ơi tạm ngừng quạt thông gió ở kho lạnh,device_control
Xu hướng tiền lãi tháng này.,analytics_query
Cách cải tạo cải bẹ xanh?,knowledge_query
Kiểm tra các khoản nợ nhà cung cấp.,financial_query
giúp tôi kiểm tra cảm biến khí gas trong kho,sensor_query
Bật máy phun sương ở nhà kính.,device_control
CO2 cao nhất/thấp nhất hôm nay?,sensor_query
Phân tích lợi nhuận của mô hình xen canh với,analytics_query
hãy báo cáo tỷ lệ sâu bệnh của vườn cam,analytics_query
Lịch sử tiền lãi của luống 2?,sensor_query
Xu hướng sản lượng tháng 9.,analytics_query
HÃY TIỀN THUỐC TRỪ SÂU ĐÃ CHI MẤY,financial_query
hãy cho xem chỉ đường đến hồ hoàn kiếm,unknown
mùa thu ở Tây Nguyên nên trồng đậu bắp nào?,knowledge_query
Báo cáo tỷ lệ sâu bệnh của vườn cam.,analytics_query
hiển thị chi tiết chi phí ngày 10/10 đi,financial_query
Cho tôi biết quy trình trồng nấm rơm.,knowledge_query
Bật cửa sổ ở khu vực 1.,device_control
bạn ơi nhiệt độ ở khu b đang là là mấy độ,sensor_query
Cho xem chỉ đường đến hồ hoàn kiếm.,unknown
Kỹ thuật VAC cho bơ 034?,knowledge_query
Độ ẩm không khí trong nhà màng à,sensor_query
Bệnh sâu xanh trên măng cụt nhận biết như thế nào?,knowledge_query
Độ ẩm đất trung bình của nông trại?,sensor_query
Dự đoán thời điểm thu hoạch rộ nha,analytics_query
Liệt kê chi phí mua phân bón quý 1.,financial_query
Vui lòng cho xem tôi không hiểu,unknown
Phân tích chi phí của vườn cam.,analytics_query
Tiền xăng dầu cho máy cày hết bao nhiêu?,financial_query
Cho xem chạy máy bơm 1 trong 30 phút.,device_control
Hãy cho biết kỹ thuật trồng gừng trong bao.,knowledge_query
Nhiệt độ ngoài trời là bao nhiêu?,sensor_query
Kỹ thuật tưới nhỏ giọt cho sắn?,knowledge_query
Bạn ơi thủ đô của pháp là gì,unknown
bạn ơi liệt kê con mèo kêu như thế nào,unknown
Thời vụ tưới nước vú sữa ở miền Nam?,knowledge_query
Lượng mưa hôm nay đo được mấy nha,sensor_query
Thử chi phí mua phân bón quý 1,financial_query
dự đoán thời điểm thu hoạch rộ à,analytics_query
Tiền nào chưa thanh toán giùm,financial_query
Bệnh sâu đục quả trên riềng nhận biết như thế nào?,knowledge_query
Làm sao để thu hoạch quýt?,knowledge_query
Tổng tiền lãi tuần này là bao nhiêu?,financial_query
ngắt quạt ở khu A giúp tôi,device_control
Lịch sử vốn đầu tư của vườn ươm?,sensor_query
Xu hướng ánh sáng hôm qua.,sensor_query
Chi phí lớn nhất trong tháng là gì?,financial_query
Cho xem chỉ đường đến hồ hoàn kiếm nhé,unknown
Cho cho xem dữ liệu cảm biến của khu a giùm,sensor_query
Dashboard cho nhà kính.,analytics_query
xin hãy chúc mừng sinh nhật,unknown
Điều chỉnh máy bơm về thấp.,device_control
pH cao nhất/thấp nhất tháng này?,sensor_query
Hãy cho biết nhiệt độ ở khu b đang là là bao nhiêu độ?,sensor_query
Làm sao để bón phân rau răm?,knowledge_query
mua cổ phiếu nào tốt đi,unknown
xin hãy tôi có thể giúp gì cho bạn,unknown
pH cao nhất/thấp nhất hôm nay?,sensor_query
Phương pháp ghép cành là gì?,knowledge_query
Bệnh bọ xít trên hành tây nhận biết như thế nào?,knowledge_query
LÀM ƠN LIỆT KÊ MẶT TRĂNG QUAY QUANH TRÁI ĐẤT MẤT BAO LÂU,unknown
giúp tôi cho xem phân tích mối tương quan giữa nhiệt độ và sản lượng,analytics_query
Hãy cho biết nhiệt độ có đang tăng không giúp tôi,sensor_query
Làm sao để phòng trừ cà chua?,knowledge_query
Hãy cho biết các khoản chi đột xuất trong tháng.,financial_query
giúp tôi liệt kê đang có phim gì hay ở rạp,unknown
Bệnh nấm hồng trên lúa ST25 nhận biết như thế nào?,knowledge_query
Liệt kê nồng độ co2 trong nhà kính là là mấy?,sensor_query
Đóng đèn nhà kính xem nào,device_control
Bệnh chổi rồng trên na nhận biết như thế nào?,knowledge_query
giúp tôi mua cổ phiếu nào tốt,unknown
Xu hướng lợi nhuận hôm qua.,analytics_query
Cho xem thống kê số lần phun thuốc trong 3 tháng qua với,analytics_query
So sánh lợi nhuận giữa ngô và cà phê.,analytics_query
Cài đặt hệ thống tưới chế độ là 70%.,device_control
Chi phí điện nước tháng này?,financial_query
Cho tôi biết thời vụ trồng khoai lang ở miền trung đi,knowledge_query
vụ đông xuân ở miền Trung nên trồng su hào nào?,knowledge_query
làm ơn cho cho biết chỉ số ánh sáng par,sensor_query
Làm sao để nhân giống dừa xiêm?,knowledge_query
Chạy máy bơm 1 trong 30 phút ơi,device_control
nấm bào ngư bị sâu tơ xử lý thế nào?,knowledge_query
Độ ẩm đất có cao quá không ơi,sensor_query
xin hãy cách chăm sóc cây hồ tiêu mùa khô,knowledge_query
Biểu đồ chi tiêu theo khu vực.,analytics_query
vui lòng cho xem đổi 100 usd sang vnd,unknown
Cho xem chi tiêu tuần này.,financial_query
Cách thu hoạch lúa nếp?,knowledge_query
Cho xem ngắt van điện từ số 2.,device_control
BẠN ƠI LÚA THIẾU KALI CÓ BIỂU HIỆN GÌ,knowledge_query
vui lòng thống kê số lần phun thuốc trong 3 tháng qua,analytics_query
mùa hè ở miền Nam nên trồng tắc nào?,knowledge_query
EC cao nhất/thấp nhất quý này?,sensor_query
Cách phòng trừ nhãn?,knowledge_query
Báo cáo toàn bộ hợp chi phí vật tư nông nghiệp xem nào,analytics_query
xin hãy hãy cho biết khu vực nào hoạt động hiệu quả nhất,analytics_query
Tạo báo cáo tính tổng kết năm nha,analytics_query
Lịch sử lợi nhuận của khu vực 1?,sensor_query
Bạn có thể hát không à,unknown
Ranking các khu A theo chi tiêu.,analytics_query
toàn bộ kết thu chi 6 tháng đầu năm nha,financial_query
LÀM ƠN THỜI TIẾT NGÀY MAI RA SAO,unknown
cho tôi hỏi cảm biến độ ẩm lá có ướt không,sensor_query
Tổng thu nhập tháng trước là bao nhiêu?,financial_query
Hãy cho biết tổng cộng tiền đã thu từ khách hàng x.,financial_query
Liệt kê tôi có thể giúp gì cho bạn với,unknown
Liệt kê hôm này là thứ bao nhiêu với,unknown
Thống kê doanh thu hôm qua.,analytics_query
Quy trình cải tạo lê?,knowledge_query
cho tôi biết lợi nhuận thu được từ 1 hecta lúa.,financial_query
Tự động trồng đèn khi nhiệt độ > 30°C.,device_control
Kích hoạt chế độ tưới tự động cho khu B xem nào,device_control
Tắt quạt.,device_control
Nhiệt độ cao nhất hôm nay là bao nhiêu giờ giùm,sensor_query
Cho tôi biết nhiệt độ nước tưới là là mấy?,sensor_query
Dự báo chi tiêu quý này.,analytics_query
Vui lòng cho tôi biết ô tô điện hoạt động như thế nào,unknown
xin hãy chúc ngủ ngon,unknown
CHO XEM LỢI NHUẬN CỦA CÂY SẦU RIÊNG.,financial_query
Mực nước trong bể chứa còn là bao nhiêu ơi,sensor_query
Làm sao để thu hoạch hoa cúc?,knowledge_query
Lợi nhuận của vụ mùa tháng trước?,financial_query
vui lòng bao nhiêu giờ rồi,unknown
Thời vụ trồng nấm rơm ở miền Trung?,knowledge_query
Bệnh Greening trên cây có múi?,knowledge_query
Bệnh bệnh héo xanh trên bắp cải nhận biết như thế nào?,knowledge_query
báo cáo chi phí trên mỗi đơn vị sản phẩm nha,analytics_query
BẠN ƠI PHÂN TÍCH MỐI TƯƠNG QUAN GIỮA NHIỆT ĐỘ VÀ SẢN LƯỢNG,analytics_query
nhiệt độ cao nhất/thấp nhất tháng trước?,sensor_query
chạy máy bơm 1 trong 30 phút với,device_control
Bật quạt ở nhà kính.,device_control
thử dự kiến hòa vốn thời điểm nào,financial_query
thử so sánh hiệu quả của 2 loại phân bón a và b,analytics_query
Kỹ thuật canh tác hữu cơ cho gừng?,knowledge_query
xin hãy tiền mua thức ăn chăn nuôi,financial_query
Tạo biểu đồ tăng trưởng của cây ở khu C giùm,analytics_query
bạn ơi kỹ thuật tưới nhỏ giọt cho rau màu,knowledge_query
Lợi nhuận của vườn cam năm nay?,financial_query
KIỂM TRA TẤT CẢ CẢM BIẾN Ở KHU B ĐI,sensor_query
giúp tôi liệt kê tiền lãi vay ngân hàng tháng nay,financial_query
Doanh thu từ dưa leo hôm qua?,financial_query
Món phở nấu như thế nào nhé,unknown
Cài đặt động cơ nhiệt độ là thấp.,device_control
Kiểm tra 1 hecta lúa tháng này.,financial_query
Xu hướng chi phí năm nay.,analytics_query
Xu hướng doanh thu tuần này.,analytics_query
thử bạn có thể hát không,unknown
Phân tích rủi ro thời tiết ảnh hưởng đến vụ mùa với,analytics_query
cho xem tạm ngừng tất cả các máy bơm.,device_control
Phân tích lợi nhuận của mô hình xen canh giúp tôi,analytics_query
Điều chỉnh động cơ về thấp.,device_control
làm ơn kiểm tra cảm biến khí gas trong kho,sensor_query
Doanh thu từ hoa đào hôm nay?,financial_query
Các khoản chi đột xuất trong tháng giùm,financial_query
Cách trồng lúa nước giúp tôi,knowledge_query
Nhiệt độ ngày hôm nay thế nào nhé,sensor_query
nấm bị xì mủ xử lý thế nào?,knowledge_query
Liệt kê là mấy giờ rồi?,unknown
Thống kê công nợ tháng 9.,analytics_query
cần tây bị bọ trĩ xử lý thế nào?,knowledge_query
Bật động cơ ở vườn ươm.,device_control
cho tôi hỏi ok,unknown
Cho tôi biết thời vụ trồng khoai lang ở miền trung.,knowledge_query
Cho xem mở van xả nước à,device_control
Con chó của tôi bị ốm.,unknown
Cho rèm che chạy 30 phút.,device_control
Liệt kê cảm biến ánh sáng báo là bao nhiêu lux?,sensor_query
Bạn ơi trồng rau aquaponics là gì,knowledge_query
Tính chi tiêu của cây sầu riêng.,financial_query
Tự động chăm sóc quạt khi ban ngày.,device_control
Cho cho xem dữ liệu cảm biến của khu A.,sensor_query
Cho biết công nợ của đại lý b.,financial_query
So sánh năng suất năm hiện tại và năm ngoái xem nào,analytics_query
Điều chỉnh rèm che về mức 3.,device_control
Hãy cho biết nhiệt độ hôm này thế nào à,sensor_query
Cho xem kiểm tra ánh sáng ở vườn ươm giùm,sensor_query
Doanh thu từ quýt tháng này?,financial_query
Xu hướng độ ẩm đất tuần này.,sensor_query
Cài đặt van tưới thời gian là 25°C.,device_control
Cho xem chi phí tháng trước.,financial_query
Xin hãy báo cáo tính tổng quan về sức khỏe cây trồng,analytics_query
Báo cáo thuế tháng hiện tại nha,financial_query
nhiệt độ ở nhà màng là mấy?,sensor_query
cho tôi hỏi khu vực nào có năng suất thấp nhất,analytics_query
Cho xem điều khiển van tưới số 5 với,device_control
Làm sao để bón phân rau lang?,knowledge_query
Doanh thu từ dưa chuột tháng 9?,financial_query
Lượng mưa hôm nay đo được là mấy giùm,sensor_query
thử trái đất hình gì,unknown
Thử cho tôi biết quy trình trồng nấm rơm,knowledge_query
Cho cho biết dữ liệu nhiệt độ 3 giờ qua với,sensor_query
Liệt kê phương pháp ủ phân compost với,knowledge_query
Thống kê số lần phun thuốc trong 3 tháng qua đi,analytics_query
Thời vụ thu hoạch hoa lan ở Đồng bằng sông Cửu Long?,knowledge_query
Cho quạt chạy 1 giờ.,device_control
Doanh thu từ rau răm hôm nay?,financial_query
Báo cáo dòng tiền xem nào,financial_query
Xem số liệu EC tuần này.,sensor_query
Cho tôi biết các loại thuốc trừ sâu sinh học phổ biến.,knowledge_query
Độ ẩm đất trung bình của nông trại giúp tôi,sensor_query
Lịch sử chi phí của vườn ươm?,sensor_query
Cài đặt máy phun sương tốc độ là cao.,device_control
cho tôi hỏi phân tích lợi nhuận của mô hình xen canh,analytics_query
Dữ liệu cảm biến pH có ổn không xem nào,sensor_query
Doanh thu từ mướp 6 tháng đầu năm?,financial_query
Cho tôi biết độ ẩm đất hiện tại là là bao nhiêu?,sensor_query
xin hãy khu vực nào có chi phí vận hành cao nhất,analytics_query
hãy ok,unknown
Tắt tất cả các máy bơm.,device_control
cho hiển thị dữ liệu nhiệt độ 3 giờ qua.,sensor_query
làm ơn cách bón vôi cho đất,knowledge_query
làm ơn thống kê tiền bán nông sản,financial_query
mùa khô ở Tây Nguyên nên trồng ngô nào?,knowledge_query
cho tôi hỏi đặt cho tôi một chiếc bánh pizza,unknown
HÃY CHO BIẾT DỰ BÁO GIÁ BÁN NÔNG SẢN THÁNG SAU ĐI,analytics_query
Lên lịch quạt 18h chiều.,device_control
Cài đặt quạt tốc độ là 25°C.,device_control
Hãy chúc ngủ ngon,unknown
GIÚP TÔI ĐIỀU CHỈNH VAN SỐ 4 MỞ 50%,device_control
LIỆT KÊ MỘT CỘNG MỘT BẰNG BAO NHIÊU?,unknown
Dự báo chi tiêu hôm nay.,analytics_query
Cài đặt quạt chế độ là mức 3.,device_control
CÂY TRỒNG NÀO ĐANG MANG LẠI LỢI NHUẬN CAO NHẤT À,analytics_query
bạn ơi phân tích tỷ lệ nảy mầm của hạt giống,analytics_query
hãy cho kiểm tra chỉ số ánh sáng par,sensor_query
Thử bạn có thông minh không,unknown
giúp tôi tình trạng pin của cảm biến không dây,sensor_query
LIỆT KÊ TRÁI ĐẤT HÌNH GÌ XEM NÀO,unknown
Cho tôi biết mua cổ phiếu nào tốt xem nào,unknown
XIN HÃY LIỆT KÊ CÔNG NỢ CỦA ĐẠI LÝ B,financial_query
hãy dự báo nhu cầu nước tưới cho tuần tới,analytics_query
Hiệu suất vườn cam như thế nào?,analytics_query
Xem số liệu độ ẩm đất quý này.,sensor_query
Hãy cảm biến nào đang offline,sensor_query
Bệnh đốm lá trên dưa hấu nhận biết như thế nào?,knowledge_query
giúp tôi thời tiết ngày mai ra sao,unknown
đồng eiffel ở đâu nha,unknown
Lên lịch hệ thống tưới mỗi 2 tiếng.,device_control
vui lòng tính tổng kết thu chi 6 tháng đầu năm,financial_query
Doanh thu từ nấm bào ngư năm 2024?,financial_query
cho tôi hỏi dịch 'hello' sang tiếng việt,unknown
làm ơn phân tích chi phí sản xuất 1kg cà chua,analytics_query
Tiền thuốc trừ sâu đã chi mấy giúp tôi,financial_query
xoài Cát Hòa Lộc bị sâu xanh xử lý thế nào?,knowledge_query
Dự báo doanh thu năm nay.,analytics_query
Cho tôi hỏi tôi không hiểu,unknown
Xu hướng CO2 quý này.,sensor_query
Quy trình chăm sóc cam?,knowledge_query
Bạn là ai với,unknown
Báo cáo tổng kết hợp chi phí vật tư nông nghiệp.,analytics_query
liệt kê toàn bộ thống mỹ hiện tại là ai xem nào,unknown
Báo cáo tỷ lệ sâu bệnh của vườn cam giúp tôi,analytics_query
Báo cáo tổng hợp vốn đầu tư.,analytics_query
Ngưng quạt ở vườn cam.,device_control
ánh sáng ở vườn cam là mấy?,sensor_query
Phân tích chi tiêu của vụ mùa.,analytics_query
Cảm biến ánh sáng báo mấy lux ơi,sensor_query
Cho xem tạm ngừng hệ thống tưới ở nhà màng số 1 nhé,device_control
Biểu đồ CO2 hôm nay.,sensor_query
Cho tôi biết kỹ thuật tưới nhỏ giọt cho rau màu.,knowledge_query
đóng tất cả các máy bơm nhé,device_control
Cho xem tổng cộng kết thu chi 6 tháng đầu năm nha,financial_query
BẠN ƠI ĐẤT BAZAN HỢP VỚI CÂY GÌ,knowledge_query
Hãy cho biết tôi có thể giúp gì cho bạn ơi,unknown
giúp tôi đang có phim gì hay ở rạp,unknown
giúp tôi cho xem chúc ngủ ngon,unknown
Kiểm tra 1 hecta lúa năm nay.,financial_query
phân kali giúp gì cho cây giúp tôi,knowledge_query
xin hãy kể cho tôi một câu chuyện cười,unknown
mở hệ thống châm phân.,device_control
Giá vàng ngày hôm nay thế nào giúp tôi,unknown
Tháng 7 lỗ hay lãi?,financial_query
Liệt kê khu vực nào cần ưu tiên cải tạo xem nào,analytics_query
Xem báo cáo dòng tiền tuần này.,financial_query
Báo cáo dòng tiền nha,financial_query
Xu hướng độ ẩm đất hôm qua.,sensor_query
Cho xem đóng máy sưởi.,device_control
giúp tôi cho xem báo cáo hiệu quả của hệ thống tưới mới,analytics_query
cho tôi hỏi nhiệt độ cao nhất hôm này là là mấy giờ,sensor_query
BIỂU HIỆN THIẾU SẮT Ở CÂY TRỒNG NHÉ,knowledge_query
liệt kê lại các khoản chi ngày hôm qua.,financial_query
Doanh thu từ dưa hấu tháng trước?,financial_query
Cách gieo hạt vú sữa?,knowledge_query
làm ơn kỹ thuật tưới nhỏ giọt cho rau màu,knowledge_query
Thời vụ cải tạo sầu riêng ở miền Nam?,knowledge_query
Tự động xử lý van tưới khi nhiệt độ > 30°C.,device_control
Độ ẩm đất có cao quá không xem nào,sensor_query
thử phương pháp ủ phân compost,knowledge_query
Độ ẩm đất có thấp quá không à,sensor_query
Chu kỳ sinh trưởng của cây lúa?,knowledge_query
thử trồng cây gì để cải tạo đất bạc màu,knowledge_query
Bật máy phun sương ở đồng ruộng.,device_control
So sánh sản lượng giữa lúa và cà phê.,analytics_query
Bật đèn sưởi cho cây con.,device_control
thử dữ liệu cảm biến ph có ổn không,sensor_query
Thời vụ thu hoạch thanh long ở Tây Nguyên?,knowledge_query
Biểu đồ ánh sáng quý này.,sensor_query
Xem nhiệt độ nhà màng.,sensor_query
Phân tích tỷ lệ nảy mầm của hạt giống giúp tôi,analytics_query
liệt kê biểu đồ nhiệt độ ngày hôm nay.,sensor_query
Làm sao để nhân giống hoa hồng?,knowledge_query
Quy trình thu hoạch cải ngọt?,knowledge_query
Biểu đồ tiền lãi theo thời gian.,analytics_query
cho xem chúc mừng sinh nhật.,unknown
mùa xuân ở Tây Nguyên nên trồng hoa mai nào?,knowledge_query
Hãy cho biết cách bón vôi cho đất.,knowledge_query
Bật máy phun sương ở khu vực 1.,device_control
Kỹ thuật nuôi trùn quế cho hoa hồng?,knowledge_query
Doanh thu từ mồng tơi năm nay?,financial_query
Cho xem phân tích rủi ro thời tiết ảnh hưởng đến vụ mùa xem nào,analytics_query
Làm sao để thu hoạch tía tô?,knowledge_query
Phân tích chi phí nhân công theo từng hoạt động.,analytics_query
liệt kê cây trồng nào tốn nhiều chi phí chăm sóc nhất.,analytics_query
hãy nhận biết cây thiếu nitơ,knowledge_query
liệt kê giống ngô lai f1 có ưu điểm gì?,knowledge_query
Bật rèm che ở khu C.,device_control
Kiểm tra giống ST25 6 tháng đầu năm.,financial_query
Sản lượng thực tế so với dự kiến với,analytics_query
Tìm cho tôi một nhà hàng gần đây giúp tôi,unknown
mùa khô ở miền Trung nên trồng bưởi da xanh nào?,knowledge_query
Doanh thu từ chanh quý này?,financial_query
cho tôi hỏi cho tôi biết độ ẩm không khí trong nhà màng,sensor_query
Tiền bán rau sạch ngày hôm nay với,financial_query
Cho liệt kê dữ liệu nhiệt độ 3 giờ qua.,sensor_query
cho xem nói lại lần nữa.,unknown
Xu hướng CO2 hôm qua.,sensor_query
xin hãy chi phí mua phân bón quý 1,financial_query
xin hãy bọ trĩ hại dưa hấu,knowledge_query
cho tôi hỏi cho xem phân tích mức độ tiêu thụ nước của khu b,analytics_query
Liệt kê doanh thu dự kiến tháng sau.,financial_query
cho tôi hỏi bạn có thông minh không,unknown
Cho biết công nợ của đại lý b nhé,financial_query
Cách trồng lúa nước xem nào,knowledge_query
hãy so sánh chi phí và doanh thu của vụ này,analytics_query
Tuyệt vời! nha,unknown
bạn có biết bơi không à,unknown
nhiệt độ ở nhà kính là mấy?,sensor_query
vui lòng do đâu bầu trời màu xanh,unknown
Kỹ thuật ghép cành cho khoai sọ?,knowledge_query
KỸ THUẬT TỈA CÀNH CHO CÂY BƠ GIÙM,knowledge_query
hãy các khoản chi đột xuất trong tháng,financial_query
Cho xem chi tiêu quý này.,financial_query
Tổng công nợ tuần này là bao nhiêu?,financial_query
làm ơn tổng kết tiền đã thu từ khách hàng x,financial_query
DOANH THU TỪ VƯỜN ỔI LÀ MẤY NHÉ,financial_query
Giá trị cảm biến EC là gì với,sensor_query
dấu hiệu thiếu dinh dưỡng trên lúa xem nào,knowledge_query
làm ơn độ dẫn điện của đất (ec) ở khu a,sensor_query
Liệt kê mặt trăng quay quanh trái đất mất bao lâu.,unknown
hôm này là thứ mấy?,unknown
Khởi động quạt thông gió khu c nhé,device_control
Quy trình cải tạo nghệ?,knowledge_query
Kỹ thuật trồng xen canh cho hành lá?,knowledge_query
Liệt kê là bao nhiêu giờ rồi?,unknown
Phân tích chi phí thuốc trừ sâu.,analytics_query
Cho tôi biết chi phí lớn nhất trong tháng là gì?,financial_query
Cài đặt hệ thống tưới thời gian là 25°C.,device_control
Tổng vốn đầu tư hôm nay là bao nhiêu?,financial_query
Quy trình xử lý su hào?,knowledge_query
Biểu đồ EC tháng 9.,sensor_query
TỶ GIÁ HỐI ĐOÁI NGÀY HÔM NAY NHA,unknown
