text,entities
đo pH đất tại luống A1 được 4.3,"[{""type"": ""SENSOR_TYPE_PH"", ""value"": ""pH đất"", ""start"": 3, ""end"": 9}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 14, ""end"": 22}, {""type"": ""METRIC_VALUE_PH"", ""value"": ""4.3"", ""start"": 28, ""end"": 31}]"
lợi nhuận vụ sớm là 56 triệu,"[{""type"": ""SEASON"", ""value"": ""vụ sớm"", ""start"": 10, ""end"": 16}, {""type"": ""MONEY"", ""value"": ""56 triệu"", ""start"": 20, ""end"": 28}]"
tưới cây tỏi Lý Sơn ở vườn ươm,"[{""type"": ""ACTIVITY"", ""value"": ""tưới cây"", ""start"": 0, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""tỏi Lý Sơn"", ""start"": 9, ""end"": 19}, {""type"": ""AREA"", ""value"": ""vườn ươm"", ""start"": 22, ""end"": 30}]"
chạy quạt 1.5 giờ,"[{""type"": ""DURATION"", ""value"": ""1.5 giờ"", ""start"": 10, ""end"": 17}]"
sắn tại kho vật tư bị ruồi vàng,"[{""type"": ""CROP_NAME"", ""value"": ""sắn"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 8, ""end"": 18}, {""type"": ""PESTICIDE"", ""value"": ""ruồi vàng"", ""start"": 22, ""end"": 31}]"
xem lux ở vườn cam,"[{""type"": ""SENSOR_TYPE"", ""value"": ""lux"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 10, ""end"": 18}]"
độ dẫn điện của đồng ruộng là 2.1 mS/cm,"[{""type"": ""SENSOR_TYPE_EC"", ""value"": ""độ dẫn điện"", ""start"": 0, ""end"": 11}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 16, ""end"": 26}, {""type"": ""METRIC_VALUE_EC"", ""value"": ""2.1 mS/cm"", ""start"": 30, ""end"": 39}]"
lượng mưa đo được 28 mm,"[{""type"": ""SENSOR_TYPE_RAIN"", ""value"": ""lượng mưa"", ""start"": 0, ""end"": 9}, {""type"": ""METRIC_VALUE_RAIN"", ""value"": ""28 mm"", ""start"": 18, ""end"": 23}]"
trả 85 nghìn đồng tiền bọ trĩ,"[{""type"": ""MONEY"", ""value"": ""85 nghìn đồng"", ""start"": 4, ""end"": 17}, {""type"": ""PESTICIDE"", ""value"": ""bọ trĩ"", ""start"": 23, ""end"": 29}]"
hướng gió hôm nay 0.6 m/s,"[{""type"": ""SENSOR_TYPE_WIND"", ""value"": ""hướng gió"", ""start"": 0, ""end"": 9}, {""type"": ""METRIC_VALUE_WIND"", ""value"": ""0.6 m/s"", ""start"": 18, ""end"": 25}]"
"kiểm tra PAR ở vườn cam, đang là 1912 lux","[{""type"": ""SENSOR_TYPE_LIGHT"", ""value"": ""PAR"", ""start"": 9, ""end"": 12}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 15, ""end"": 23}, {""type"": ""METRIC_VALUE_LIGHT"", ""value"": ""1912 lux"", ""start"": 33, ""end"": 41}]"
đo pH nước tại khu B được 8.5,"[{""type"": ""SENSOR_TYPE_PH"", ""value"": ""pH nước"", ""start"": 3, ""end"": 10}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 15, ""end"": 20}, {""type"": ""METRIC_VALUE_PH"", ""value"": ""8.5"", ""start"": 26, ""end"": 29}]"
lượng mưa đo được 1 mm,"[{""type"": ""SENSOR_TYPE_RAIN"", ""value"": ""lượng mưa"", ""start"": 0, ""end"": 9}, {""type"": ""METRIC_VALUE_RAIN"", ""value"": ""1 mm"", ""start"": 18, ""end"": 22}]"
cần gieo mạ cần tây khu B,"[{""type"": ""ACTIVITY"", ""value"": ""gieo mạ"", ""start"": 4, ""end"": 11}, {""type"": ""CROP_NAME"", ""value"": ""cần tây"", ""start"": 12, ""end"": 19}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 20, ""end"": 25}]"
xem pH nước ở khu A,"[{""type"": ""SENSOR_TYPE"", ""value"": ""pH nước"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 14, ""end"": 19}]"
bón 3 ha phân KCL cho cacao ở khu thử nghiệm,"[{""type"": ""QUANTITY"", ""value"": ""3 ha"", ""start"": 4, ""end"": 8}, {""type"": ""FERTILIZER"", ""value"": ""phân KCL"", ""start"": 9, ""end"": 17}, {""type"": ""CROP_NAME"", ""value"": ""cacao"", ""start"": 22, ""end"": 27}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 30, ""end"": 44}]"
bí ngô tại khu A bị chuột,"[{""type"": ""CROP_NAME"", ""value"": ""bí ngô"", ""start"": 0, ""end"": 6}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 11, ""end"": 16}, {""type"": ""PESTICIDE"", ""value"": ""chuột"", ""start"": 20, ""end"": 25}]"
trả 9 tỷ tiền ốc bươu vàng,"[{""type"": ""MONEY"", ""value"": ""9 tỷ"", ""start"": 4, ""end"": 8}, {""type"": ""PESTICIDE"", ""value"": ""ốc bươu vàng"", ""start"": 14, ""end"": 26}]"
thu hoạch đậu cô ve vụ đông xuân,"[{""type"": ""CROP_NAME"", ""value"": ""đậu cô ve"", ""start"": 10, ""end"": 19}, {""type"": ""SEASON"", ""value"": ""vụ đông xuân"", ""start"": 20, ""end"": 32}]"
ghi nhận gieo mạ tại nhà màng số 1 lúc hôm nay,"[{""type"": ""ACTIVITY"", ""value"": ""gieo mạ"", ""start"": 9, ""end"": 16}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 21, ""end"": 34}, {""type"": ""DATE"", ""value"": ""hôm nay"", ""start"": 39, ""end"": 46}]"
thu hoạch thanh long ruột trắng vụ muộn,"[{""type"": ""CROP_NAME"", ""value"": ""thanh long ruột trắng"", ""start"": 10, ""end"": 31}, {""type"": ""SEASON"", ""value"": ""vụ muộn"", ""start"": 32, ""end"": 39}]"
bật hệ thống tưới nhỏ giọt ở hồ chứa B trong 5 ngày,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới nhỏ giọt"", ""start"": 4, ""end"": 26}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 29, ""end"": 38}, {""type"": ""DURATION"", ""value"": ""5 ngày"", ""start"": 45, ""end"": 51}]"
cần tưới cây chuối ngự vườn cam,"[{""type"": ""ACTIVITY"", ""value"": ""tưới cây"", ""start"": 4, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""chuối ngự"", ""start"": 13, ""end"": 22}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 23, ""end"": 31}]"
canh tác không dùng đất,"[{""type"": ""TECHNIQUE"", ""value"": ""canh tác không dùng đất"", ""start"": 0, ""end"": 23}]"
lúa OM 5451 bị vàng lá,"[{""type"": ""CROP_NAME"", ""value"": ""lúa OM 5451"", ""start"": 0, ""end"": 11}]"
phun thuốc trừ bệnh cho na vào tháng này,"[{""type"": ""PESTICIDE"", ""value"": ""thuốc trừ bệnh"", ""start"": 5, ""end"": 19}, {""type"": ""CROP_NAME"", ""value"": ""na"", ""start"": 24, ""end"": 26}, {""type"": ""DATE"", ""value"": ""tháng này"", ""start"": 31, ""end"": 40}]"
tắt bộ điều khiển,"[{""type"": ""DEVICE"", ""value"": ""bộ điều khiển"", ""start"": 4, ""end"": 17}]"
đo pH đất tại hồ chứa B được 4.5,"[{""type"": ""SENSOR_TYPE_PH"", ""value"": ""pH đất"", ""start"": 3, ""end"": 9}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 14, ""end"": 23}, {""type"": ""METRIC_VALUE_PH"", ""value"": ""4.5"", ""start"": 29, ""end"": 32}]"
tốc độ gió hôm nay 16.1 m/s,"[{""type"": ""SENSOR_TYPE_WIND"", ""value"": ""tốc độ gió"", ""start"": 0, ""end"": 10}, {""type"": ""METRIC_VALUE_WIND"", ""value"": ""16.1 m/s"", ""start"": 19, ""end"": 27}]"
nhiệt độ không khí ở vườn ươm là 39°C,"[{""type"": ""SENSOR_TYPE_TEMP"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""vườn ươm"", ""start"": 21, ""end"": 29}, {""type"": ""METRIC_VALUE_TEMP"", ""value"": ""39°C"", ""start"": 33, ""end"": 37}]"
giá chỉ 10.000 vnd,"[{""type"": ""MONEY"", ""value"": ""10.000 vnd"", ""start"": 8, ""end"": 18}]"
thu hoạch dừa xiêm cuối mùa,"[{""type"": ""CROP_NAME"", ""value"": ""dừa xiêm"", ""start"": 10, ""end"": 18}, {""type"": ""SEASON"", ""value"": ""cuối mùa"", ""start"": 19, ""end"": 27}]"
hướng gió hôm nay 11.2 m/s,"[{""type"": ""SENSOR_TYPE_WIND"", ""value"": ""hướng gió"", ""start"": 0, ""end"": 9}, {""type"": ""METRIC_VALUE_WIND"", ""value"": ""11.2 m/s"", ""start"": 18, ""end"": 26}]"
bật máy gặt ở đồng ruộng trong 1 tiếng rưỡi,"[{""type"": ""DEVICE"", ""value"": ""máy gặt"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 14, ""end"": 24}, {""type"": ""DURATION"", ""value"": ""1 tiếng rưỡi"", ""start"": 31, ""end"": 43}]"
đo pH đất tại khu B được 4.8,"[{""type"": ""SENSOR_TYPE_PH"", ""value"": ""pH đất"", ""start"": 3, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 14, ""end"": 19}, {""type"": ""METRIC_VALUE_PH"", ""value"": ""4.8"", ""start"": 25, ""end"": 28}]"
tưới nước lá lốt ở đồng ruộng,"[{""type"": ""ACTIVITY"", ""value"": ""tưới nước"", ""start"": 0, ""end"": 9}, {""type"": ""CROP_NAME"", ""value"": ""lá lốt"", ""start"": 10, ""end"": 16}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 19, ""end"": 29}]"
đo pH đất tại khu B được 5.4,"[{""type"": ""SENSOR_TYPE_PH"", ""value"": ""pH đất"", ""start"": 3, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 14, ""end"": 19}, {""type"": ""METRIC_VALUE_PH"", ""value"": ""5.4"", ""start"": 25, ""end"": 28}]"
bật đèn UV ở khu B trong nửa tiếng,"[{""type"": ""DEVICE"", ""value"": ""đèn UV"", ""start"": 4, ""end"": 10}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""nửa tiếng"", ""start"": 25, ""end"": 34}]"
"kiểm tra bức xạ ở kho lạnh, đang là 49308 lux","[{""type"": ""SENSOR_TYPE_LIGHT"", ""value"": ""bức xạ"", ""start"": 9, ""end"": 15}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 18, ""end"": 26}, {""type"": ""METRIC_VALUE_LIGHT"", ""value"": ""49308 lux"", ""start"": 36, ""end"": 45}]"
nhà màng số 1 có độ ẩm 46%,"[{""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 0, ""end"": 13}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm"", ""start"": 17, ""end"": 22}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""46%"", ""start"": 23, ""end"": 26}]"
luống A1 thu được 17 bao khoai sọ vụ Tết,"[{""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 0, ""end"": 8}, {""type"": ""QUANTITY"", ""value"": ""17 bao"", ""start"": 18, ""end"": 24}, {""type"": ""CROP_NAME"", ""value"": ""khoai sọ"", ""start"": 25, ""end"": 33}, {""type"": ""SEASON"", ""value"": ""vụ Tết"", ""start"": 34, ""end"": 40}]"
trồng 2 ha củ dền tại nhà kính 2,"[{""type"": ""QUANTITY"", ""value"": ""2 ha"", ""start"": 6, ""end"": 10}, {""type"": ""CROP_NAME"", ""value"": ""củ dền"", ""start"": 11, ""end"": 17}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 22, ""end"": 32}]"
lắp đặt trạm thời tiết cho vườn cam,"[{""type"": ""DEVICE"", ""value"": ""trạm thời tiết"", ""start"": 8, ""end"": 22}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 27, ""end"": 35}]"
độ đục trong hồ là 2.9 mg/L,"[{""type"": ""SENSOR_TYPE_WATER"", ""value"": ""độ đục"", ""start"": 0, ""end"": 6}, {""type"": ""METRIC_VALUE_WATER"", ""value"": ""2.9 mg/L"", ""start"": 19, ""end"": 27}]"
áp dụng tưới phun sương trồng cải thìa tại kho lạnh,"[{""type"": ""TECHNIQUE"", ""value"": ""tưới phun sương"", ""start"": 8, ""end"": 23}, {""type"": ""CROP_NAME"", ""value"": ""cải thìa"", ""start"": 30, ""end"": 38}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 43, ""end"": 51}]"
hướng gió hôm nay 15.6 m/s,"[{""type"": ""SENSOR_TYPE_WIND"", ""value"": ""hướng gió"", ""start"": 0, ""end"": 9}, {""type"": ""METRIC_VALUE_WIND"", ""value"": ""15.6 m/s"", ""start"": 18, ""end"": 26}]"
bón 8 lít phân gà cho khoai tây ở kho vật tư,"[{""type"": ""QUANTITY"", ""value"": ""8 lít"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""phân gà"", ""start"": 10, ""end"": 17}, {""type"": ""CROP_NAME"", ""value"": ""khoai tây"", ""start"": 22, ""end"": 31}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 34, ""end"": 44}]"
cà phê Robusta bị thuốc trừ sâu,"[{""type"": ""CROP_NAME"", ""value"": ""cà phê Robusta"", ""start"": 0, ""end"": 14}, {""type"": ""PESTICIDE"", ""value"": ""thuốc trừ sâu"", ""start"": 18, ""end"": 31}]"
cần 7 bao Magie Sunfat cho đậu cô ve vụ muộn,"[{""type"": ""QUANTITY"", ""value"": ""7 bao"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""Magie Sunfat"", ""start"": 10, ""end"": 22}, {""type"": ""CROP_NAME"", ""value"": ""đậu cô ve"", ""start"": 27, ""end"": 36}, {""type"": ""SEASON"", ""value"": ""vụ muộn"", ""start"": 37, ""end"": 44}]"
kiểm tra nhiệt độ,"[{""type"": ""SENSOR_TYPE"", ""value"": ""nhiệt độ"", ""start"": 9, ""end"": 17}]"
cần 3 ha phân KCL cho bầu mùa hạ,"[{""type"": ""QUANTITY"", ""value"": ""3 ha"", ""start"": 4, ""end"": 8}, {""type"": ""FERTILIZER"", ""value"": ""phân KCL"", ""start"": 9, ""end"": 17}, {""type"": ""CROP_NAME"", ""value"": ""bầu"", ""start"": 22, ""end"": 25}, {""type"": ""SEASON"", ""value"": ""mùa hạ"", ""start"": 26, ""end"": 32}]"
lượng mưa đo được 41 mm,"[{""type"": ""SENSOR_TYPE_RAIN"", ""value"": ""lượng mưa"", ""start"": 0, ""end"": 9}, {""type"": ""METRIC_VALUE_RAIN"", ""value"": ""41 mm"", ""start"": 18, ""end"": 23}]"
thu hoạch 20 bao thanh long Bình Thuận ở hồ chứa B,"[{""type"": ""QUANTITY"", ""value"": ""20 bao"", ""start"": 10, ""end"": 16}, {""type"": ""CROP_NAME"", ""value"": ""thanh long Bình Thuận"", ""start"": 17, ""end"": 38}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 41, ""end"": 50}]"
áp dụng trồng xen canh trồng nấm rơm tại kho lạnh,"[{""type"": ""TECHNIQUE"", ""value"": ""trồng xen canh"", ""start"": 8, ""end"": 22}, {""type"": ""CROP_NAME"", ""value"": ""nấm rơm"", ""start"": 29, ""end"": 36}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 41, ""end"": 49}]"
phun dầu khoáng cho hạt điều vào tuần trước,"[{""type"": ""PESTICIDE"", ""value"": ""dầu khoáng"", ""start"": 5, ""end"": 15}, {""type"": ""CROP_NAME"", ""value"": ""hạt điều"", ""start"": 20, ""end"": 28}, {""type"": ""DATE"", ""value"": ""tuần trước"", ""start"": 33, ""end"": 43}]"
thu hoạch bưởi da xanh mùa hạ,"[{""type"": ""CROP_NAME"", ""value"": ""bưởi da xanh"", ""start"": 10, ""end"": 22}, {""type"": ""SEASON"", ""value"": ""mùa hạ"", ""start"": 23, ""end"": 29}]"
chi phí bón vôi là 433k,"[{""type"": ""ACTIVITY"", ""value"": ""bón vôi"", ""start"": 8, ""end"": 15}, {""type"": ""MONEY"", ""value"": ""433k"", ""start"": 19, ""end"": 23}]"
chi phí dọn vườn là 10 tỷ,"[{""type"": ""ACTIVITY"", ""value"": ""dọn vườn"", ""start"": 8, ""end"": 16}, {""type"": ""MONEY"", ""value"": ""10 tỷ"", ""start"": 20, ""end"": 25}]"
phun thuốc diệt cỏ cho thanh long ruột trắng vào sáng nay,"[{""type"": ""PESTICIDE"", ""value"": ""thuốc diệt cỏ"", ""start"": 5, ""end"": 18}, {""type"": ""CROP_NAME"", ""value"": ""thanh long ruột trắng"", ""start"": 23, ""end"": 44}, {""type"": ""DATE"", ""value"": ""sáng nay"", ""start"": 49, ""end"": 57}]"
trả 428 nghìn đồng tiền bệnh rỉ sắt,"[{""type"": ""MONEY"", ""value"": ""428 nghìn đồng"", ""start"": 4, ""end"": 18}, {""type"": ""PESTICIDE"", ""value"": ""bệnh rỉ sắt"", ""start"": 24, ""end"": 35}]"
áp dụng gieo sạ hàng trồng chè Shan Tuyết tại khu A,"[{""type"": ""TECHNIQUE"", ""value"": ""gieo sạ hàng"", ""start"": 8, ""end"": 20}, {""type"": ""CROP_NAME"", ""value"": ""chè Shan Tuyết"", ""start"": 27, ""end"": 41}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 46, ""end"": 51}]"
phun bả chuột cho nấm linh chi vào chiều nay,"[{""type"": ""PESTICIDE"", ""value"": ""bả chuột"", ""start"": 5, ""end"": 13}, {""type"": ""CROP_NAME"", ""value"": ""nấm linh chi"", ""start"": 18, ""end"": 30}, {""type"": ""DATE"", ""value"": ""chiều nay"", ""start"": 35, ""end"": 44}]"
"kiểm tra bức xạ ở đồng ruộng, đang là 3647 lux","[{""type"": ""SENSOR_TYPE_LIGHT"", ""value"": ""bức xạ"", ""start"": 9, ""end"": 15}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 18, ""end"": 28}, {""type"": ""METRIC_VALUE_LIGHT"", ""value"": ""3647 lux"", ""start"": 38, ""end"": 46}]"
độ mặn trong hồ là 4.3 mg/L,"[{""type"": ""SENSOR_TYPE_WATER"", ""value"": ""độ mặn"", ""start"": 0, ""end"": 6}, {""type"": ""METRIC_VALUE_WATER"", ""value"": ""4.3 mg/L"", ""start"": 19, ""end"": 27}]"
cần phun thuốc tía tô vườn cam,"[{""type"": ""ACTIVITY"", ""value"": ""phun thuốc"", ""start"": 4, ""end"": 14}, {""type"": ""CROP_NAME"", ""value"": ""tía tô"", ""start"": 15, ""end"": 21}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 22, ""end"": 30}]"
áp dụng chiết cành trồng chanh leo tại hồ chứa B,"[{""type"": ""TECHNIQUE"", ""value"": ""chiết cành"", ""start"": 8, ""end"": 18}, {""type"": ""CROP_NAME"", ""value"": ""chanh leo"", ""start"": 25, ""end"": 34}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 39, ""end"": 48}]"
lên luống cho nấm tại đồng ruộng vào 12-10-2024,"[{""type"": ""ACTIVITY"", ""value"": ""lên luống"", ""start"": 0, ""end"": 9}, {""type"": ""CROP_NAME"", ""value"": ""nấm"", ""start"": 14, ""end"": 17}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 22, ""end"": 32}, {""type"": ""DATE"", ""value"": ""12-10-2024"", ""start"": 37, ""end"": 47}]"
hành lá bị vàng lá,"[{""type"": ""CROP_NAME"", ""value"": ""hành lá"", ""start"": 0, ""end"": 7}]"
ghi nhận bón thúc tại khu thử nghiệm lúc 21/8,"[{""type"": ""ACTIVITY"", ""value"": ""bón thúc"", ""start"": 9, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 22, ""end"": 36}, {""type"": ""DATE"", ""value"": ""21/8"", ""start"": 41, ""end"": 45}]"
tưới 448kg nước cho vườn cam lúc tháng 8,"[{""type"": ""QUANTITY"", ""value"": ""448kg"", ""start"": 5, ""end"": 10}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 20, ""end"": 28}, {""type"": ""DATE"", ""value"": ""tháng 8"", ""start"": 33, ""end"": 40}]"
trả 64.000đ tiền bệnh thán thư,"[{""type"": ""MONEY"", ""value"": ""64.000đ"", ""start"": 4, ""end"": 11}, {""type"": ""PESTICIDE"", ""value"": ""bệnh thán thư"", ""start"": 17, ""end"": 30}]"
bón 2 ha phân KCL cho ngô NK7328 ở hồ chứa B,"[{""type"": ""QUANTITY"", ""value"": ""2 ha"", ""start"": 4, ""end"": 8}, {""type"": ""FERTILIZER"", ""value"": ""phân KCL"", ""start"": 9, ""end"": 17}, {""type"": ""CROP_NAME"", ""value"": ""ngô NK7328"", ""start"": 22, ""end"": 32}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 35, ""end"": 44}]"
gieo mạ vải u trứng ở kho vật tư,"[{""type"": ""ACTIVITY"", ""value"": ""gieo mạ"", ""start"": 0, ""end"": 7}, {""type"": ""CROP_NAME"", ""value"": ""vải u trứng"", ""start"": 8, ""end"": 19}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 22, ""end"": 32}]"
xem lux ở nhà màng số 1,"[{""type"": ""SENSOR_TYPE"", ""value"": ""lux"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 10, ""end"": 23}]"
làm đất khóm ở luống 1,"[{""type"": ""ACTIVITY"", ""value"": ""làm đất"", ""start"": 0, ""end"": 7}, {""type"": ""CROP_NAME"", ""value"": ""khóm"", ""start"": 8, ""end"": 12}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 15, ""end"": 22}]"
độ mặn trong hồ là 4.1 mg/L,"[{""type"": ""SENSOR_TYPE_WATER"", ""value"": ""độ mặn"", ""start"": 0, ""end"": 6}, {""type"": ""METRIC_VALUE_WATER"", ""value"": ""4.1 mg/L"", ""start"": 19, ""end"": 27}]"
xem nhiệt độ nước ở vườn cam,"[{""type"": ""SENSOR_TYPE"", ""value"": ""nhiệt độ nước"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 20, ""end"": 28}]"
nhiệt độ đất ở luống A1 là 22°C,"[{""type"": ""SENSOR_TYPE_TEMP"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 15, ""end"": 23}, {""type"": ""METRIC_VALUE_TEMP"", ""value"": ""22°C"", ""start"": 27, ""end"": 31}]"
nhiệt độ không khí ở khu thử nghiệm là 29°C,"[{""type"": ""SENSOR_TYPE_TEMP"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 21, ""end"": 35}, {""type"": ""METRIC_VALUE_TEMP"", ""value"": ""29°C"", ""start"": 39, ""end"": 43}]"
trồng 192g ngô NK7328 tại nhà kính 2,"[{""type"": ""QUANTITY"", ""value"": ""192g"", ""start"": 6, ""end"": 10}, {""type"": ""CROP_NAME"", ""value"": ""ngô NK7328"", ""start"": 11, ""end"": 21}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 26, ""end"": 36}]"
trồng 193kg tiêu sọ tại vườn ươm,"[{""type"": ""QUANTITY"", ""value"": ""193kg"", ""start"": 6, ""end"": 11}, {""type"": ""CROP_NAME"", ""value"": ""tiêu sọ"", ""start"": 12, ""end"": 19}, {""type"": ""AREA"", ""value"": ""vườn ươm"", ""start"": 24, ""end"": 32}]"
phun dầu khoáng cho chanh không hạt vào 1-8-2024,"[{""type"": ""PESTICIDE"", ""value"": ""dầu khoáng"", ""start"": 5, ""end"": 15}, {""type"": ""CROP_NAME"", ""value"": ""chanh không hạt"", ""start"": 20, ""end"": 35}, {""type"": ""DATE"", ""value"": ""1-8-2024"", ""start"": 40, ""end"": 48}]"
kiểm tra camera giám sát ở vườn cam,"[{""type"": ""DEVICE"", ""value"": ""camera giám sát"", ""start"": 9, ""end"": 24}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 27, ""end"": 35}]"
thu hoạch tỏi vụ 2,"[{""type"": ""CROP_NAME"", ""value"": ""tỏi"", ""start"": 10, ""end"": 13}, {""type"": ""SEASON"", ""value"": ""vụ 2"", ""start"": 14, ""end"": 18}]"
xem cảm biến mưa ở khu thử nghiệm,"[{""type"": ""SENSOR_TYPE"", ""value"": ""cảm biến mưa"", ""start"": 4, ""end"": 16}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 19, ""end"": 33}]"
hành tím tại kho vật tư bị rầy nâu,"[{""type"": ""CROP_NAME"", ""value"": ""hành tím"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 13, ""end"": 23}, {""type"": ""PESTICIDE"", ""value"": ""rầy nâu"", ""start"": 27, ""end"": 34}]"
EC hiện tại là bao nhiêu,"[{""type"": ""SENSOR_TYPE"", ""value"": ""EC"", ""start"": 0, ""end"": 2}]"
thu 7 tỷ từ sầu riêng tại đồng ruộng,"[{""type"": ""MONEY"", ""value"": ""7 tỷ"", ""start"": 4, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""sầu riêng"", ""start"": 12, ""end"": 21}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 26, ""end"": 36}]"
trả 2.5 triệu tiền thuốc trừ sâu,"[{""type"": ""MONEY"", ""value"": ""2.5 triệu"", ""start"": 4, ""end"": 13}, {""type"": ""PESTICIDE"", ""value"": ""thuốc trừ sâu"", ""start"": 19, ""end"": 32}]"
tưới nước cho cà phê tại nhà màng số 1 vào 27-1-2024,"[{""type"": ""ACTIVITY"", ""value"": ""tưới nước"", ""start"": 0, ""end"": 9}, {""type"": ""CROP_NAME"", ""value"": ""cà phê"", ""start"": 14, ""end"": 20}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 25, ""end"": 38}, {""type"": ""DATE"", ""value"": ""27-1-2024"", ""start"": 43, ""end"": 52}]"
xoài Đài Loan tại khu B bị Ridomil Gold,"[{""type"": ""CROP_NAME"", ""value"": ""xoài Đài Loan"", ""start"": 0, ""end"": 13}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 18, ""end"": 23}, {""type"": ""PESTICIDE"", ""value"": ""Ridomil Gold"", ""start"": 27, ""end"": 39}]"
phun bệnh đạo ôn cho quất vào ngày mai,"[{""type"": ""PESTICIDE"", ""value"": ""bệnh đạo ôn"", ""start"": 5, ""end"": 16}, {""type"": ""CROP_NAME"", ""value"": ""quất"", ""start"": 21, ""end"": 25}, {""type"": ""DATE"", ""value"": ""ngày mai"", ""start"": 30, ""end"": 38}]"
chỉ 30 giây thôi,"[{""type"": ""DURATION"", ""value"": ""30 giây"", ""start"": 4, ""end"": 11}]"
