text,label
Các giai đoạn canh tác lạc?,knowledge_query
Mùa vụ xoài ở miền Bắc?,knowledge_query
Vì sao cần bón lót?,knowledge_query
Hôm nay là thứ là bao nhiêu?,unknown
hãy cây trồng nào tốn nhiều chi phí chăm sóc nhất,knowledge_query
Lợi ích sức khỏe của mồng tơi?,knowledge_query
Thu nhập từ sầu riêng Ri6 tháng 9,financial_query
xin hãy hiển thị chi tiết chi phí ngày 10/10,financial_query
làm ơn hãy cho biết tin tức mới nhất ngày hôm nay,unknown
Vụ bí đỏ nào có năng suất cao nhất ở Tây Nguyên?,knowledge_query
Cho xem chi tiêu quý này.,financial_query
HÃY TỔNG CỘNG CHI PHÍ NHÂN CÔNG THÁNG 8,financial_query
PHƯƠNG PHÁP Ủ PHÂN COMPOST NHÉ,knowledge_query
Liệt kê làm thế nào để giảm cân?,unknown
Kỹ thuật trồng xen canh cho súp lơ?,knowledge_query
liệt kê là bao nhiêu giờ rồi?,unknown
Cho tôi biết chi phí cố định hàng tháng là là mấy?,financial_query
Chu trình sinh trưởng của bơ?,knowledge_query
Thông tin về giá trị kinh tế lúa ST25,knowledge_query
tắt máy bơm tính tổng.,device_control
giúp tôi mô hình vac là gì,knowledge_query
cho máy bơm 3 chạy 10 phút giúp tôi,device_control
cam sành bị thối thân xử lý thế nào?,knowledge_query
Thu nhập từ bí đỏ năm 2024,financial_query
độ ẩm ở khu vực 1 là mấy?,sensor_query
Cho xem tạm ngừng máy bơm 2.,device_control
pH cao nhất/thấp nhất tháng này?,sensor_query
Lên lịch rèm che 6h sáng.,device_control
Liệt kê tổng cộng thống mỹ hiện tại là ai.,unknown
Thời vụ và mật độ của cà tím?,knowledge_query
Cảm biến ánh sáng báo mấy lux đi,sensor_query
Khoảng cách trồng bầu?,knowledge_query
Cho xem chi phí năm 2024.,financial_query
mặt trăng quay quanh trái đất mất bao lâu với,unknown
Hãy cho biết tôi có thể giúp gì cho bạn giúp tôi,unknown
bạn ơi các loại thuốc trừ sâu sinh học phổ biến,knowledge_query
Kiểm tra độ ẩm đất ở vườn ươm,sensor_query
Bật van tưới ở đồng ruộng.,device_control
Hãy liệt kê doanh thu dự kiến tháng sau,financial_query
Tự động phòng trừ cửa sổ khi ban ngày.,device_control
làm ơn khởi động quạt thông gió khu c,device_control
Giá vàng ngày hôm nay thế nào?,unknown
Cho tôi biết nồng độ dinh dưỡng trong dung dịch thủy canh à,sensor_query
hãy cho biết độ ẩm đất khu a là mấy phần trăm?,sensor_query
Nhiệt độ ngoài trời là là mấy?,sensor_query
Tổng tiền lãi hôm qua là bao nhiêu?,financial_query
làm ơn liệt kê độ ẩm đất hiện tại là là mấy,sensor_query
Chi phí nhân công 6 tháng đầu năm?,financial_query
VUI LÒNG HÃY CHO BIẾT NHIỆT ĐỘ Ở KHU B ĐANG LÀ LÀ BAO NHIÊU ĐỘ,sensor_query
pH ở khu C là mấy?,sensor_query
Cho xem liệt kê chi tiết chi phí ngày 10/10.,financial_query
Cho xem dữ liệu cảm biến của luống B2.,sensor_query
LIỆT KÊ MUA CỔ PHIẾU NÀO TỐT.,unknown
giúp tôi cho máy bơm 3 chạy 10 phút,device_control
Hãy cho biết tháng 7 lỗ hay lãi.,financial_query
vui lòng bạn có thông minh không,unknown
giá trị cảm biến ec là gì nha,sensor_query
nấm có tác dụng gì?,knowledge_query
Thời vụ gieo hạt bí đỏ ở miền Trung?,knowledge_query
liệt kê cách chăm sóc cây hồ tiêu mùa khô.,knowledge_query
ngắt hệ thống châm phân à,device_control
Tạm ngừng đèn đi.,device_control
cho biết công nợ của đại lý B.,financial_query
Cho xem tạm ngừng hệ thống châm phân.,device_control
độ ẩm đất ở khu A là mấy?,sensor_query
xin hãy tiền bán rau sạch ngày hôm nay,financial_query
CHO XEM TẠM NGỪNG TẤT CẢ CÁC MÁY BƠM NHÉ,device_control
Doanh thu từ khoai lang tháng này?,financial_query
Ngưng rèm che ở vườn ươm.,device_control
mùa hè ở miền Trung nên trồng thanh long ruột đỏ nào?,knowledge_query
Tạo báo cáo tổng kết kết năm.,knowledge_query
Cho liệt kê dữ liệu cảm biến của luống B2 xem nào,sensor_query
Số đo độ ẩm vườn ươm bao nhiêu?,sensor_query
Thu nhập từ vú sữa tháng này,financial_query
riềng có giá trị kinh tế cao không?,knowledge_query
GIÚP TÔI PHÂN BIỆT PHÂN HỮU CƠ VÀ PHÂN VÔ CƠ,knowledge_query
Cường độ ánh sáng hiện tại với,sensor_query
Ngưng cửa sổ ở khu B.,device_control
Nhiệt độ cao nhất hôm này là là mấy giờ?,sensor_query
Bạn có thông minh không à,unknown
Lịch sử Việt Nam ơi,unknown
Cho tôi biết phân biệt phân hữu cơ và phân vô cơ.,knowledge_query
Bật cảm biến ở nhà kính.,device_control
Công dụng chuối tiêu trong y học,knowledge_query
Làm sao để thu hoạch bí xanh?,knowledge_query
Chúc ngủ ngon.,unknown
Liệt kê thời vụ trồng khoai lang ở miền trung với,knowledge_query
vui lòng khởi động van điện từ số 2,device_control
Cài đặt cửa sổ nhiệt độ là cao.,device_control
Kiểm tra độ ẩm đất ở luống 2,sensor_query
Phân tích dữ liệu cảm biến độ ẩm đất đi,knowledge_query
Phân tích rủi ro thời tiết ảnh hưởng đến vụ mùa.,knowledge_query
BẠN CÓ BIẾT BƠI KHÔNG ĐI,unknown
Cài đặt rèm che thời gian là 25°C.,device_control
Lịch sử độ ẩm của luống 1?,sensor_query
Số đo nhiệt độ nhà kính bao nhiêu?,sensor_query
Xem số liệu độ ẩm tuần này.,sensor_query
Kiểm tra EC ở khu vực 1,sensor_query
bạn ơi một cộng một bằng bao nhiêu,unknown
Xem số liệu ánh sáng quý này.,sensor_query
Biểu đồ CO2 quý này.,sensor_query
Cho xem điều chỉnh van số 4 mở 50%.,device_control
bạn ơi cách cải tạo đất bị nhiễm phèn,knowledge_query
Làm sao để xử lý cà phê Arabica?,knowledge_query
Cài đặt động cơ tốc độ là tự động.,device_control
vui lòng xem biểu đồ nhiệt độ ngày hôm nay,sensor_query
Vụ quýt nào có năng suất cao nhất ở Đồng bằng sông Cửu Long?,knowledge_query
Chu trình sinh trưởng của na?,knowledge_query
Lên lịch rèm che vào buổi sáng.,device_control
Lượng mưa hôm nay đo được bao nhiêu?,sensor_query
Xem báo cáo thu chi tháng trước.,financial_query
hãy liệt kê tiền thuốc trừ sâu đã chi mấy,financial_query
Cho tôi biết tổng doanh thu tháng hiện tại là bao nhiêu với,financial_query
Cài đặt cảm biến nhiệt độ là tự động.,device_control
Cảnh báo về ánh sáng.,sensor_query
Thời vụ nhân giống tía tô ở miền Trung?,knowledge_query
Lợi nhuận của giống ST25 tháng 9?,financial_query
Tự động gieo hạt cửa sổ khi ban ngày.,device_control
dừng tất cả các máy bơm nhé,device_control
bạn ơi phân lân có tác dụng gì,knowledge_query
Hãy cho biết ánh sáng có đủ cho cây không.,sensor_query
thử do đâu bầu trời màu xanh,unknown
ánh sáng cao nhất/thấp nhất tháng trước?,sensor_query
ánh sáng ở đồng ruộng là mấy?,sensor_query
Tổng công nợ tuần này là bao nhiêu?,financial_query
Bật đèn ở khu A.,device_control
Hãy cho biết kỹ thuật trồng gừng trong bao.,knowledge_query
mùa mưa ở miền Nam nên trồng dưa leo nào?,knowledge_query
Doanh thu từ cải ngọt tháng này?,financial_query
Tự động tưới nước máy bơm khi nhiệt độ > 30°C.,device_control
vú sữa bị virus vàng lá xử lý thế nào?,knowledge_query
cho tôi hỏi sản lượng thực tế so với dự kiến,knowledge_query
Giúp tôi dữ liệu cảm biến ph có ổn không,sensor_query
Cho tôi biết tiền mua thức ăn chăn nuôi.,financial_query
Doanh thu từ bắp cải 6 tháng đầu năm?,financial_query
làm ơn hãy cho biết tiền lãi vay ngân hàng tháng hiện tại,financial_query
kiểm tra chi tiết chi phí ngày 10/10.,financial_query
Lợi nhuận của khu A năm nay?,financial_query
bạn ơi phân tích năng suất của giống lúa st25,knowledge_query
Mật độ trồng chè thích hợp?,knowledge_query
Chi phí giống năm 2024?,financial_query
Nhiệt độ có đang tăng không xem nào,sensor_query
Ngưng cửa sổ ở vườn ươm.,device_control
Điều chỉnh van tưới về tự động.,device_control
giúp tôi giá trị cảm biến ec là gì,sensor_query
Phân tích chi phí nhân công theo từng hoạt động.,knowledge_query
dừng hệ thống chiếu sáng xem nào,device_control
Báo cáo dòng tiền.,financial_query
Bệnh tuyến trùng trên bắp cải nhận biết như thế nào?,knowledge_query
Chi phí điện nước tuần này?,financial_query
DẤU HIỆU CỦA LÚA THIẾU KALI ƠI,knowledge_query
giúp tôi dữ liệu cảm biến độ ẩm gần nhất,sensor_query
Tạm biệt ơi,unknown
Tự động gieo hạt cửa sổ khi nhiệt độ > 30°C.,device_control
DỰ KIẾN HÒA VỐN LÚC NÀO ĐI,financial_query
Tổng công nợ tháng 9 là bao nhiêu?,financial_query
HÃY ĐỘI BÓNG NÀO VÔ ĐỊCH WORLD CUP 2022,unknown
Tự động tưới nước máy bơm khi độ ẩm < 50%.,device_control
Điều chỉnh rèm che về tự động.,device_control
Báo cáo về tình hình sử dụng đất xem nào,knowledge_query
Thu nhập từ dừa xiêm hôm nay,financial_query
hãy tôi có thể giúp gì cho bạn,unknown
vui lòng cho xem dừng máy bơm 2,device_control
Cho máy bơm chạy 30 phút.,device_control
Số đo EC vườn ươm bao nhiêu?,sensor_query
Số đo pH vườn cam bao nhiêu?,sensor_query
Vụ hoa cúc nào có năng suất cao nhất ở miền Trung?,knowledge_query
Tôi buồn quá ơi,unknown
Kiểm tra chi phí thuốc trừ sâu 6 tháng đầu năm.,financial_query
Số đo CO2 khu A bao nhiêu?,sensor_query
độ ẩm đất ở nhà kính là mấy?,sensor_query
HÃY TƯỚI NƯỚC 10 PHÚT CHO KHU G,device_control
Xem báo cáo dòng tiền tháng trước.,financial_query
VUI LÒNG THỐNG KÊ CHI PHÍ THEO TỪNG LOẠI CÂY TRỒNG,knowledge_query
Hãy cho biết tiền mua thức ăn chăn nuôi đi,financial_query
Tính công nợ của khu B.,financial_query
Cho xem tạm ngừng máy bơm tổng cộng.,device_control
Lên lịch cảm biến vào buổi sáng.,device_control
Hãy cho biết toàn bộ thống mỹ hiện tại là ai với,unknown
vui lòng hãy cho biết nhện đỏ hại cây cam,knowledge_query
Hãy cho biết độ ẩm đất có cao quá không.,sensor_query
xin hãy hãy cho biết độ ẩm đất có thấp quá không,sensor_query
THỬ NHIỆT ĐỘ ĐẤT Ở LUỐNG 3,sensor_query
Mật độ trồng chôm chôm ở Tây Nguyên?,knowledge_query
Điều chỉnh van số 4 mở 50% giùm,device_control
Xin hãy cho hiển thị dữ liệu nhiệt độ 3 giờ qua,sensor_query
Kích hoạt van xả lũ đi,device_control
Vụ nào trồng lê tốt nhất?,knowledge_query
Cho tôi biết một cộng một bằng bao nhiêu?,unknown
Tỷ giá hối đoái hôm này à,unknown
cho xem tổng cộng kết thu chi 6 tháng đầu năm.,financial_query
Cho tôi biết tỷ giá hối đoái hôm này.,unknown
thử cho xem chúc ngủ ngon,unknown
Bệnh rỉ sắt trên cây cà phê nhận biết ra sao nha,knowledge_query
CHI PHÍ CẬP NHẬT CHỮA MÁY BƠM NƯỚC?,financial_query
Tưới nước cho luống B2 ngay bây giờ ơi,device_control
hãy thống kê tiền bán nông sản,financial_query
Số dư tài khoản hiện tại nhé,financial_query
Hãy cho biết doanh thu bán dưa hấu vụ tết.,financial_query
thử hãy cho biết món phở nấu như thế nào,unknown
Dữ liệu độ ẩm đất hôm nay,sensor_query
Chu trình sinh trưởng của mía?,knowledge_query
Tổng sản lượng quý này là bao nhiêu?,financial_query
Các giai đoạn canh tác nấm hương?,knowledge_query
vui lòng phân tích hiệu quả của nhân công,knowledge_query
cho tôi hỏi tỷ giá hối đoái ngày hôm nay,unknown
tuyệt vời! nhé,unknown
Thử tin tức mới nhất ngày hôm nay,unknown
Điểm khác biệt giữa bệnh nấm hồng và chổi rồng,knowledge_query
Cho xem mở máy bơm nước tưới cây ơi,device_control
Thời vụ cải tạo dừa xiêm ở miền Nam?,knowledge_query
cho tôi hỏi kiểm tra ánh sáng ở vườn ươm,sensor_query
Tác dụng của cao su,knowledge_query
XIN HÃY NỒNG ĐỘ O2 TRONG HỒ CÁ (NẾU CÓ),sensor_query
Phân biệt bệnh sâu cuốn lá với nấm hồng,knowledge_query
Kiểm tra nhiệt độ ở khu A,sensor_query
hãy cho biết giá vàng ngày hôm nay thế nào?,unknown
Doanh thu từ khoai lang tuần này?,financial_query
thử cho xem chào bạn,unknown
Thu nhập từ lúa tháng 9,financial_query
Cho tôi biết làm thế nào để giảm cân?,unknown
LIỆT KÊ LỢI NHUẬN GỘP CỦA VỤ LÚA ST25 XEM NÀO,financial_query
So sánh nhiệt độ giữa vườn cam và khu B.,sensor_query
So sánh độ ẩm giữa khu A và khu B.,sensor_query
Phương pháp canh tác hữu cơ là gì?,knowledge_query
Mở máy bơm nước tưới cây à,device_control
Liệt kê dự toán chi phí cho vụ mùa tới.,financial_query
Kiểm tra chi phí giống tháng trước.,financial_query
Kiểm tra chi phí nhân công 6 tháng đầu năm.,financial_query
Kiểm tra trạng thái hệ thống tưới.,device_control
Làm sao để tưới nước nấm mỡ?,knowledge_query
Ngắt máy sưởi ơi,device_control
Lên lịch hệ thống tưới vào buổi sáng.,device_control
Ngưng van tưới ở nhà màng.,device_control
Mua cổ phiếu nào tốt giùm,unknown
Xu hướng EC tháng 9.,sensor_query
Mặt trăng quay quanh Trái Đất mất bao lâu nhé,unknown
Tự động bón phân động cơ khi ban ngày.,device_control
tổng cộng chi phí nhân công tháng 8 giúp tôi,financial_query
CHO XEM CHẠY MÁY BƠM 1 TRONG 30 PHÚT NHA,device_control
Tìm cho tôi một nhà hàng gần đây giúp tôi,unknown
Cài đặt máy phun sương thời gian là 70%.,device_control
cho tôi biết cách xử lý hạt giống trước khi gieo.,knowledge_query
Độ ẩm đất hiện tại là mấy giúp tôi,sensor_query
Nhiệt độ ngày hôm nay thế nào giúp tôi,sensor_query
Liệt kê nhận biết cây thiếu dinh dưỡng.,knowledge_query
Mật độ trồng cao su ở miền Bắc?,knowledge_query
Vụ nào trồng điều tốt nhất?,knowledge_query
Ngưng cửa sổ ở luống 2.,device_control
Cho xem đóng van nước số 1 với,device_control
Liệt kê cách bón vôi cho đất.,knowledge_query
Vui lòng tổng cộng chi phí nhân công tháng 8,financial_query
cho xem ngắt van điện từ số 2.,device_control
Kỹ thuật trồng xen canh cho tía tô?,knowledge_query
Nhiệt độ có đang tăng không với,sensor_query
Cho tôi biết công thức tính diện tích hình tròn nhé,unknown
Cảm biến mưa có hoạt động không nhé,sensor_query
Nhiệt độ ở khu B đang là là bao nhiêu độ xem nào,sensor_query
Xem số liệu độ ẩm đất hôm nay.,sensor_query
Quy trình canh tác ổi có mấy giai đoạn?,knowledge_query
Cho cho xem dữ liệu cảm biến của luống B2.,sensor_query
giúp tôi cảm ơn bạn,unknown
Giá trị kinh tế của hồ tiêu như thế nào?,knowledge_query
Vụ cao su nào có năng suất cao nhất ở miền Trung?,knowledge_query
Tính tổng thu nhập của tôi năm nay?,financial_query
Cho xem tiền lãi hôm qua.,financial_query
Lợi ích kinh tế khi trồng na?,knowledge_query
thử các loại sâu bệnh thường gặp trên rau cải,knowledge_query
Mật độ trồng đu đủ ở miền Trung?,knowledge_query
cho tôi hỏi cho tôi biết thời vụ trồng khoai lang ở miền trung,knowledge_query
LIỆT KÊ CÁC CHI PHÍ CỦA KHU B GIÙM,financial_query
Thời vụ phòng trừ đậu cô ve ở miền Bắc?,knowledge_query
Quy trình canh tác hoa lan có mấy giai đoạn?,knowledge_query
Đặt cho tôi một chiếc bánh pizza giùm,unknown
giúp tôi chỉ đường đến hồ hoàn kiếm,unknown
Tác dụng của táo,knowledge_query
thử mặt trăng quay quanh trái đất mất bao lâu,unknown
Thống kê độ ẩm đất năm nay,sensor_query
Liệt kê cảm biến nào đang báo động.,sensor_query
CHO TÔI HỎI ĐỔI 100 USD SANG VND,unknown
Doanh thu từ điều tuần này?,financial_query
cho tôi biết phương pháp ủ phân compost à,knowledge_query
Lợi ích sức khỏe của ớt chuông?,knowledge_query
Thông tin về giá trị kinh tế na,knowledge_query
Kể cho tôi một câu chuyện cười ơi,unknown
cho xem biểu đồ nhiệt độ hôm này đi,sensor_query
Cho tôi biết tiền xăng dầu cho máy cày hết bao nhiêu?,financial_query
Cho rèm che chạy cả ngày.,device_control
Kiểm tra trạng thái đèn.,device_control
bạn ơi ngắt quạt thông gió ở kho lạnh,device_control
Cho xem đóng tất cả các máy bơm.,device_control
Cài đặt đèn chế độ là 25°C.,device_control
Vì sao bầu trời màu xanh ơi,unknown
Chi phí đầu tư ban đầu cho nhà kính giúp tôi,financial_query
xin hãy cảm biến mưa có hoạt động không,sensor_query
Cho tôi biết nhiệt độ nước tưới là mấy?,sensor_query
Cây trồng nào đang mang lại lợi nhuận cao nhất nhé,knowledge_query
Kỹ thuật ủ phân compost cho chôm chôm?,knowledge_query
hãy kiểm tra ánh sáng ở vườn ươm,sensor_query
Cho xem tạm ngừng chế độ tưới tự động.,device_control
Xu hướng ánh sáng hôm qua.,sensor_query
Dự báo sản lượng dưa hấu vụ Tết với,knowledge_query
Doanh thu từ chuối năm nay?,financial_query
TƯỚI CHO VƯỜN CAM 20 PHÚT VỚI,device_control
Thu nhập từ cà phê Arabica hôm nay,financial_query
cho xem thống kê chi phí theo từng loại cây trồng với,knowledge_query
Điểm khác biệt giữa bệnh đốm nâu và sương mai,knowledge_query
Lên lịch cảm biến 6h sáng.,device_control
Doanh thu từ sầu riêng Ri6 quý này?,financial_query
dừng máy bơm tổng kết.,device_control
Lịch sử độ ẩm đất của luống 2?,sensor_query
Cho xem ngắt chế độ tưới tự động.,device_control
Cho xem nói lại lần nữa ơi,unknown
Khoảng cách trồng cải ngọt?,knowledge_query
Cho tôi biết mực nước trong bể chứa còn mấy đi,sensor_query
Doanh thu dự kiến tháng sau?,financial_query
Hãy cho biết bitcoin giá mấy?,unknown
Tắt máy bơm 2.,device_control
bạn ơi liệt kê độ ẩm đất hiện tại là mấy,sensor_query
LIỆT KÊ DỰ KIẾN HÒA VỐN LÚC NÀO.,financial_query
Chi phí thuốc trừ sâu tuần này?,financial_query
hãy tôi nên ăn gì tối nay,unknown
Cho rèm che chạy 2 tiếng.,device_control
Vụ nào trồng nho tốt nhất?,knowledge_query
bạn ơi bệnh đạo ôn trên lúa là gì,knowledge_query
Thu nhập từ nấm tháng trước,financial_query
Làm thế nào để tăng độ pH cho đất đi,knowledge_query
Xu hướng nhiệt độ năm 2024.,sensor_query
Nhiệt độ hôm nay thế nào?,sensor_query
Cho xem công nợ hôm qua.,financial_query
Điều chỉnh hệ thống tưới về 25°C.,device_control
LÀ MẤY GIỜ RỒI?,unknown
Mùa vụ chuối tiêu ở miền Nam?,knowledge_query
Cài đặt quạt thời gian là mức 3.,device_control
Cho tôi biết dữ liệu cảm biến ph có ổn không ơi,sensor_query
Con mèo kêu như thế nào?,unknown
LIỆT KÊ LỢI NHUẬN THU ĐƯỢC TỪ 1 HECTA LÚA VỚI,financial_query
Liệt kê cách phòng trừ rệp sáp cho cây có múi.,knowledge_query
So sánh độ ẩm đất giữa khu A và khu B.,sensor_query
Cho xem vốn đầu tư năm nay.,financial_query
Kích hoạt máy bơm ở khu a trong 15 phút.,device_control
Ô tô điện hoạt động như thế nào với,unknown
hãy nồng độ co2 trong nhà kính là mấy,sensor_query
Cho xem mở máy bơm tổng cộng.,device_control
Phân lân có tác dụng gì nha,knowledge_query
xin hãy công thức tính diện tích hình tròn,unknown
Thu nhập từ dưa hấu 6 tháng đầu năm,financial_query
TỔNG CỘNG THU NHẬP CỦA TÔI NĂM HIỆN TẠI?,financial_query
Cho tôi biết tình trạng pin của cảm biến không dây ơi,sensor_query
EC cao nhất/thấp nhất hôm nay?,sensor_query
Bật động cơ ở luống 2.,device_control
Cho cho xem dữ liệu cảm biến của luống B2 à,sensor_query
pH ở khu vực 1 là mấy?,sensor_query
Xem báo cáo thu chi năm nay.,financial_query
Lợi ích sức khỏe của cà pháo?,knowledge_query
Làm sao để nhân giống dưa hấu?,knowledge_query
Biểu đồ độ ẩm 6 tháng đầu năm.,sensor_query
Cài đặt đèn chế độ là tự động.,device_control
BẠN ƠI CON MÈO KÊU NHƯ THẾ NÀO,unknown
Quy trình trồng nấm rơm xem nào,knowledge_query
So sánh triệu chứng bệnh sâu xanh và bệnh phấn trắng trên bơ,knowledge_query
Cho tôi biết dữ liệu cảm biến ph có ổn không.,sensor_query
Thu nhập từ vải thiều 6 tháng đầu năm,financial_query
Kiểm tra chi phí thuốc trừ sâu tháng trước.,financial_query
Chi phí mua phân bón quý 1 nha,financial_query
BITCOIN GIÁ LÀ BAO NHIÊU?,unknown
Tính tiền lãi của 1 hecta lúa.,financial_query
thử giá vàng ngày hôm nay thế nào,unknown
Chi phí nào cao bất thường không?,financial_query
Liệt kê nhiệt độ ngoài trời là là mấy?,sensor_query
Phân biệt bệnh sâu cuốn lá với chổi rồng,knowledge_query
bạn ơi khởi động đèn ở khu vực ươm giống,device_control
Doanh thu từ hoa cúc hôm nay?,financial_query
Liệt kê do đâu bầu trời màu xanh.,unknown
Lợi nhuận của khu A tháng trước?,financial_query
LIỆT KÊ LỢI NHUẬN CỦA VỤ MÙA VỪA RỒI.,financial_query
Báo cáo chi phí trên mỗi đơn vị sản phẩm ơi,knowledge_query
làm ơn phân tích mức độ tiêu thụ nước của khu b,knowledge_query
Chúc mừng sinh nhật giúp tôi,unknown
Cho xem tạm ngừng tất cả các máy bơm.,device_control
Ngưng cảm biến ở đồng ruộng.,device_control
Thời điểm trồng nấm bào ngư nào tốt nhất?,knowledge_query
giúp tôi tổng kết tiền điện tháng này,financial_query
Cách phòng trừ dưa lưới?,knowledge_query
vui lòng cho tôi biết thời tiết ngày mai ra sao,unknown
Cho tôi biết một cộng một bằng bao nhiêu giùm,unknown
Điểm khác biệt giữa bệnh sương mai và rỉ sắt,knowledge_query
tra cứu báo cáo lỗ lãi ơi,financial_query
giúp tôi cảm biến độ ẩm khu c báo là bao nhiêu,sensor_query
giúp tôi tổng kết tiền đã thu từ khách hàng x,financial_query
Đổi 100 USD sang VND ơi,unknown
Cường độ ánh sáng hiện tại?,sensor_query
Vụ súp lơ nào có năng suất cao nhất ở Tây Nguyên?,knowledge_query
Kiểm tra chi phí sửa chữa tuần này.,financial_query
giúp tôi tra cứu công nợ của đại lý b,financial_query
Tự động thu hoạch hệ thống tưới khi nhiệt độ > 30°C.,device_control
giúp tôi cảm biến nào đang báo động,sensor_query
Dự báo nhu cầu nước tưới cho tuần tới.,knowledge_query
Cài đặt van tưới chế độ là 70%.,device_control
Vụ nào trồng cải ngọt tốt nhất?,knowledge_query
Xem số liệu EC năm nay.,sensor_query
Hãy cho biết biểu hiện thiếu sắt ở cây trồng.,knowledge_query
Cho cho xem dữ liệu nhiệt độ 3 giờ qua.,sensor_query
Hãy cho biết đội bóng nào vô địch world cup 2022.,unknown
Doanh thu từ lúa ST25 năm nay?,financial_query
Cho tôi biết tiền nào chưa thanh toán.,financial_query
Công dụng ngô trong y học,knowledge_query
Độ ẩm đất có cao quá không giùm,sensor_query
xin hãy cảm biến ánh sáng báo là mấy lux,sensor_query
Cho xem mở rèm che nắng nhà kính giùm,device_control
vải trồng theo quy trình nào?,knowledge_query
tiền điện nước cho nông trại tháng nay?,financial_query
Kiểm tra chi phí vật tư tuần này.,financial_query
Thu nhập từ cà phê Arabica tháng trước,financial_query
Số đo nhiệt độ đồng ruộng bao nhiêu?,sensor_query
Cách trồng lạc?,knowledge_query
Bệnh rỉ sắt trên cây cà phê nhận biết ra sao xem nào,knowledge_query
TOÀN BỘ THU NHẬP CỦA TÔI NĂM NAY?,financial_query
Chu trình sinh trưởng của điều?,knowledge_query
Cài đặt quạt thời gian là thấp.,device_control
Chúc ngủ ngon nha,unknown
Xem báo cáo công nợ 6 tháng đầu năm.,financial_query
mùa mưa ở Đồng bằng sông Cửu Long nên trồng đậu nào?,knowledge_query
Kể cho tôi một câu chuyện cười đi,unknown
Tự động nhân giống van tưới khi nhiệt độ > 30°C.,device_control
Liệt kê bạn có thể hát không.,unknown
Cho xem chi tiêu hôm qua.,financial_query
SO SÁNH ĐỘ ẨM GIỮA KHU A VÀ KHU B GIÙM,sensor_query
Kiểm tra chi phí điện nước tuần này.,financial_query
Bật hệ thống tưới ở luống 2.,device_control
Nói lại lần nữa à,unknown
Các giai đoạn canh tác cải thảo?,knowledge_query
Mật độ trồng rau răm ở Đồng bằng sông Cửu Long?,knowledge_query
Tính tiền lãi của khu B.,financial_query
cho tôi hỏi chi phí nào cao bất thường không,financial_query
giúp tôi so sánh chi phí và doanh thu của vụ này,knowledge_query
Đo CO2 hiện tại,sensor_query
Quy trình nhân giống cà phê?,knowledge_query
Cho xem khởi động đèn ở khu vực ươm giống.,device_control
Lợi nhuận của vườn cam quý này?,financial_query
Nồng độ dinh dưỡng trong dung dịch thủy canh nha,sensor_query
EC ở luống 1 là mấy?,sensor_query
dừng hệ thống châm phân giùm,device_control
Doanh thu từ ớt chuông quý này?,financial_query
giúp tôi bài hát đang hot hiện nay,unknown
Cài đặt cảm biến nhiệt độ là thấp.,device_control
Bạn ơi chi phí nào cao bất thường không,financial_query
Tắt van tưới.,device_control
Tiền điện nước cho nông trại tháng hiện tại nhé,financial_query
Thu nhập từ súp lơ tháng 9,financial_query
Cho xem chi tiêu 6 tháng đầu năm.,financial_query
Nhiệt độ ngoài trời là mấy?,sensor_query
làm ơn báo cáo sản lượng thu hoạch tháng trước,knowledge_query
Ngưng cảm biến ở khu vực 1.,device_control
thử cách xử lý hạt giống trước khi gieo,knowledge_query
giúp tôi so sánh sản lượng giữa các khu vực trồng lúa,knowledge_query
tạm ngừng máy bơm 2 giùm,device_control
GIÚP TÔI KÍCH HOẠT HỆ THỐNG CHÂM PHÂN,device_control
Cài đặt máy bơm thời gian là tự động.,device_control
Bật cửa sổ ở luống 2.,device_control
Điểm khác biệt giữa bệnh sâu đục thân và khô vằn,knowledge_query
Cho tôi biết tổng kết thống mỹ hiện tại là ai.,unknown
Số đo pH khu A bao nhiêu?,sensor_query
Đội bóng nào vô địch World Cup 2022?,unknown
Thống kê EC hôm qua,sensor_query
làm ơn liệt kê công nợ của đại lý b,financial_query
Cho xem tạo biểu đồ tăng trưởng của cây ở khu c.,knowledge_query
giúp tôi tính tổng thu nhập từ bán cam,financial_query
Mở van nước số 3 à,device_control
đậu đũa trồng theo quy trình nào?,knowledge_query
Hãy cho biết trồng rau aquaponics là gì?,knowledge_query
vui lòng cho tôi biết công thức tính diện tích hình tròn,unknown
Liệt kê độ ẩm đất hiện tại là là bao nhiêu ơi,sensor_query
tính tổng thu nhập từ bán cam?,financial_query
làm ơn chi phí lớn nhất trong tháng là gì,financial_query
thanh long bị sương mai xử lý thế nào?,knowledge_query
Cài đặt van tưới nhiệt độ là mức 3.,device_control
hãy doanh thu dự kiến tháng sau,financial_query
LIỆT KÊ ĐỘI BÓNG NÀO VÔ ĐỊCH WORLD CUP 2022 XEM NÀO,unknown
Tự động bón phân đèn khi nhiệt độ > 30°C.,device_control
tạm ngừng hệ thống chiếu sáng.,device_control
Cài đặt máy phun sương thời gian là thấp.,device_control
làm ơn dịch 'hello' sang tiếng việt,unknown
giúp tôi cho xem chúc mừng sinh nhật,unknown
Cho xem xem biểu đồ nhiệt độ hôm này.,sensor_query
Hãy cho biết trái đất hình gì giùm,unknown
Hãy cho biết báo cáo thuế tháng hiện tại.,financial_query
Chi phí thức ăn chăn nuôi 6 tháng đầu năm?,financial_query
KIỂM TRA NHIỆT ĐỘ KHO LẠNH NHÉ,sensor_query
